gaiaId,propertyId,hotelName,hotelDesc,rating,address,imageURL
1772,9622955,Riverside Hotel Shoei,"Located near a train station, Riverside Hotel Shoei is a great choice for a stay in Kochi. Guests can be pampered with massages at the spa. Other highlights include a bar/lounge and a terrace. ?ˇ ",7.8/10 Good,"Tenjin-cho 8-1, Kochi, 780-8012",https://images.trvl-media.com/lodging/10000000/9630000/9623000/9622955/efa84eef.jpg?impolicy=resizecrop&rw=1200&ra=fit
1772,32954084,Guesthouse LuLuLu,"Guesthouse LuLuLu is a great choice for a stay in Kochi. Free perks include WiFi and self-serve breakfast daily between 7:30 AM and 10:00 AM. Other features include a snack bar/deli, free bike rentals, and a terrace. ?ˇ ",8.8/10 Excellent,"2-2 Asahimachi, Kochi, Kochi, 780-0935",https://images.trvl-media.com/lodging/33000000/32960000/32954100/32954084/31f71558.jpg?impolicy=resizecrop&rw=1200&ra=fit
1818,70789759,APA Hotel & Resort Niigata Ekimae Odori,"A great choice for a stay in Niigata, APA Hotel & Resort Niigata Ekimae Odori is just 4.7 mi (7.5 km) from the airport. You can grab a bite to eat at one of the 2 restaurants, then indulge in deep-tissue massages, body treatments, or aromatherapy. Other highlights include a bar/lounge, a fitness center, and a seasonal outdoor pool. Fellow travelers say good things about the overall property condition and access to public transport. ?ˇ ",8.4/10 Very Good,"5-1-1 Bandai, Chuo Ward, Niigata, Niigata, 950-0088",https://images.trvl-media.com/lodging/71000000/70790000/70789800/70789759/60cc9b29.jpg?impolicy=resizecrop&rw=1200&ra=fit
1818,3914434,APA Hotel Niigata-Furumachi,"Enjoy your visit to Niigata with a stay at APA Hotel Niigata-Furumachi. Guests can indulge in spa services at the spa, and Kyoto Ginyuba serves breakfast, lunch, and dinner. ?ˇ ",7.8/10 Good,"1037-1, 6ban-cho, Higashiboridori, Chuo-ku, Niigata, Niigata-ken, 951-8065",https://images.trvl-media.com/lodging/4000000/3920000/3914500/3914434/470a131f.jpg?impolicy=resizecrop&rw=1200&ra=fit
1818,1717274,Art Hotel Niigata Station,Enjoy your visit to Niigata with a stay at Art Hotel Niigata Station. Fellow travelers like the overall property condition and breakfast. ?ˇ ,8.2/10 Very Good,"1-1 Sasaguchi, Chuo-ku, Niigata, Niigata-ken, 950-0911",https://images.trvl-media.com/lodging/2000000/1720000/1717300/1717274/b6a8be2d.jpg?impolicy=resizecrop&rw=1200&ra=fit
1818,3914440,APA Villa Hotel Tsubamesanjo Ekimae,"Located near a train station, APA Villa Hotel Tsubamesanjo Ekimae is a great choice for a stay in Tsubame. Free perks include WiFi and wired Internet. ?ˇ ",8.0/10 Very Good,"3-211 Idomaki, Tsubame, Niigata-ken, 959-1232",https://images.trvl-media.com/lodging/4000000/3920000/3914500/3914440/d0639346.jpg?impolicy=resizecrop&rw=1200&ra=fit
1818,40291580,Hotel Live Max Niigata Nagaoka Station,Enjoy your visit to Nagaoka with a stay at Hotel Live Max Niigata Nagaoka Station. ?ˇ ,8.4/10 Very Good,"2-3-14 Daimachi, Nagaoka, Niigata, 940-0048",https://images.trvl-media.com/lodging/41000000/40300000/40291600/40291580/ceba3294.jpg?impolicy=resizecrop&rw=1200&ra=fit
1818,21214356,Country Hotel Niigata,"Located in the entertainment district, Country Hotel Niigata is a great choice for a stay in Niigata. Free perks include WiFi and wired Internet. ?ˇ ",8.6/10 Excellent,"6-1140-1 Honchodori, Chuo-ku, Niigata, Niigata, 951-8067",https://images.trvl-media.com/lodging/22000000/21220000/21214400/21214356/04735186.jpg?impolicy=resizecrop&rw=1200&ra=fit
1818,3914435,APA Hotel Niigata-Higashinakadori,"Located near a train station, APA Hotel Niigata-Higashinakadori is a great choice for a stay in Niigata. Guests indulge in massages, then grab a bite to eat at the restaurant. ?ˇ ",7.0/10 Good,"2-289 2-bancho, Higashi-nakadori, Chuo-ku, Niigata, Niigata-ken, 951-8116",https://images.trvl-media.com/lodging/4000000/3920000/3914500/3914435/5a1518ff.jpg?impolicy=resizecrop&rw=1200&ra=fit
1818,11558756,Hotel Okura Niigata,"When visiting Niigata, Hotel Okura Niigata is a great choice to consider. Guests looking for a bite to eat can check out Toh-Ka-Lin, one of 6 restaurants, which serves Chinese cuisine and is open for lunch and dinner. Fellow travelers say good things about the helpful staff. ?ˇ ",8.4/10 Very Good,"53, Kawabata-cho 6-chome, Niigata, Niigata, 951-8053",https://images.trvl-media.com/lodging/12000000/11560000/11558800/11558756/216be0f5.jpg?impolicy=resizecrop&rw=1200&ra=fit
1818,15975724,Court Hotel Niigata,"When visiting Niigata, Court Hotel Niigata is a great choice to consider. ?ˇ ",7.6/10 Good,"Chuo-ku Benten 2-3-35, Niigata, 950-0901",https://images.trvl-media.com/lodging/16000000/15980000/15975800/15975724/f8a5c452.jpg?impolicy=resizecrop&rw=1200&ra=fit
1818,17369936,Toyoko Inn Niigata Furumachi,Enjoy your visit to Niigata with a stay at Toyoko Inn Niigata Furumachi. Free perks include WiFi and buffet breakfast daily between 6:30 AM and 9:00 AM. ?ˇ ,8.0/10 Very Good,"1168-2, Nanaban-cho Kami-okawamae-dori, Chuo ku, Niigata, Niigata, 951-8068",https://images.trvl-media.com/lodging/18000000/17370000/17370000/17369936/ac242092.jpg?impolicy=resizecrop&rw=1200&ra=fit
1818,16421,Bandai Silver Hotel,"A great choice for a stay in Niigata, Bandai Silver Hotel is just 4.9 mi (7.8 km) from the airport. The cocktail bar is a great place to grab a drink, and guests looking for a bite to eat can check out Dan Swing Doll, one of 4 restaurants, which serves breakfast, lunch, and dinner. The overall property condition and breakfast get good marks from fellow travelers. ?ˇ ",7.4/10 Good,"1-3-30 Bandai, Chuo-ku, Niigata, Niigata-ken, 950-8533",https://images.trvl-media.com/lodging/1000000/20000/16500/16421/bbcaa7af.jpg?impolicy=resizecrop&rw=1200&ra=fit
1818,2806548,Hotel Sunroute Niigata,"A great choice for a stay in Niigata, Hotel Sunroute Niigata is just 4.5 mi (7.2 km) from the airport. Guests can indulge in massages at the spa, and Italian cuisine is served at Viale, which is open for breakfast, lunch, and dinner. ?ˇ ",8.2/10 Very Good,"1-11-25 Higashi-Odori, Chuo-ku, Niigata, Niigata-ken, 950-0087",https://images.trvl-media.com/lodging/3000000/2810000/2806600/2806548/586fb0fb.jpg?impolicy=resizecrop&rw=1200&ra=fit
1818,14835553,Hotel Global View Niigata,"A great choice for a stay in Niigata, Hotel Global View Niigata is just 5 mi (8 km) from the airport. Guests will have free perks like WiFi and wired Internet. The overall property condition and breakfast get good marks from fellow travelers. ?ˇ ",8.4/10 Very Good,"1-2-4 Benten Chuoku, Niigata, Niigata, Niigata, 950-0901",https://images.trvl-media.com/lodging/15000000/14840000/14835600/14835553/aedba96d.jpg?impolicy=resizecrop&rw=1200&ra=fit
1818,34416463,HOTEL LiVEMAX Niigata Ekimae,"A great choice for a stay in Niigata, HOTEL LiVEMAX Niigata Ekimae is just 4.7 mi (7.5 km) from the airport. Free perks include WiFi and wired Internet. ?ˇ ",8.2/10 Very Good,"1-7-10 Hanazono, Chuo-ku, Niigata, Niigata, 950-0086",https://images.trvl-media.com/lodging/35000000/34420000/34416500/34416463/02ac5f12.jpg?impolicy=resizecrop&rw=1200&ra=fit
1838,57428091,HOTEL LiVEMAX Kokura-ekimae,"When visiting Kitakyushu, HOTEL LiVEMAX Kokura-ekimae is a great choice to consider. Free perks include WiFi and wired Internet. Public transportation is close by: Tanga Station is just 9 minutes by foot. ?ˇ ",8.0/10 Very Good,"2-3-2 Kyomachi, Kokurakita-ku, Kitakyushu, Fukuoka, 802-0002",https://images.trvl-media.com/lodging/58000000/57430000/57428100/57428091/c4a823d1.jpg?impolicy=resizecrop&rw=1200&ra=fit
1838,190592,RIHGA Royal Hotel Kokura,"Situated by the ocean, RIHGA Royal Hotel Kokura is a great choice for a stay in Kitakyushu. Guests can indulge in spa services, then grab a bite to eat at one of the 5 restaurants. An indoor pool, a bar/lounge, and a health club are other highlights. The helpful staff and overall property condition get good marks from fellow travelers. ?ˇ ",8.8/10 Excellent,"2-14-2 Asano, Kokurakita-ku, Kitakyushu, Fukuoka-ken, 802-0001",https://images.trvl-media.com/lodging/1000000/200000/190600/190592/bbe74497.jpg?impolicy=resizecrop&rw=1200&ra=fit
1838,15056614,Art Hotel KOKURA New Tagawa,"Enjoy your visit to Kitakyushu with a stay at Art Hotel KOKURA New Tagawa. Guests looking for a bite to eat can check out All Day Dining Shizuku, one of 2 restaurants, which serves Japanese cuisine and is open for breakfast and lunch. Fellow travelers say good things about the helpful staff. The property is just a short walk to public transportation: Tanga Station is 3 minutes away. ?ˇ ",8.4/10 Very Good,"3-46 Furusenbamachi Kita-ku, Kokura-shi, Kitakyushu, Fukuoka, 802-0082",https://images.trvl-media.com/lodging/16000000/15060000/15056700/15056614/3bd87619.jpg?impolicy=resizecrop&rw=1200&ra=fit
1838,17369858,Toyoko Inn Kitakyushu Kuko,"A great choice for a stay in Kitakyushu, Toyoko Inn Kitakyushu Kuko is just 0.7 mi (1.2 km) from the airport. Free perks include WiFi, self parking, and buffet breakfast daily between 6:30 AM and 9:00 AM. The overall property condition and breakfast get good marks from fellow travelers. ?ˇ ",8.6/10 Excellent,"2-4, Kukokita-machi Kokuraminami-ku, Kitakyushu, Fukuoka, 800-0306",https://images.trvl-media.com/lodging/18000000/17370000/17369900/17369858/2ac0fba9.jpg?impolicy=resizecrop&rw=1200&ra=fit
1838,48190445,GRAND BASE Mojiko Ekimae,Enjoy your visit to Kitakyushu with a stay at GRAND BASE Mojiko Ekimae. ?ˇ ,8.6/10 Excellent,"8-10 Sakaemachi Moji-ku, Kitakyushu, Fukuoka, 801-0863",https://images.trvl-media.com/lodging/49000000/48200000/48190500/48190445/5beec409.jpg?impolicy=resizecrop&rw=1200&ra=fit
1838,84054774,HOTEL R9 The Yard Ube,"A great choice for a stay in Ube, HOTEL R9 The Yard Ube is just 1.6 mi (2.5 km) from the airport. Free perks include WiFi and self parking. ?ˇ ",9.0/10 Wonderful,"3-541 Showacho, Ube, Yamaguchi, 755-0011",https://images.trvl-media.com/lodging/85000000/84060000/84054800/84054774/d695af32.jpg?impolicy=resizecrop&rw=1200&ra=fit
1838,9306758,Ariston Inn Kanda Kitakyushu Airport,"Located near a train station, Ariston Inn Kanda Kitakyushu Airport is a great choice for a stay in Kanda. Guests can be pampered with massages at the spa. ?ˇ ",8.6/10 Excellent,"12-5 Saiwaimachi, Kanda, Fukuoka-ken, 800-0314",https://images.trvl-media.com/lodging/10000000/9310000/9306800/9306758/4ab3e1d3.jpg?impolicy=resizecrop&rw=1200&ra=fit
1838,7070043,Vessel Hotel Kanda Kitakyushu Airport,"Vessel Hotel Kanda Kitakyushu Airport is a great choice for a stay in Kanda. Guests will have free perks like WiFi, self parking, and wired Internet. ?ˇ ",8.6/10 Excellent,"1-5-9 Isohamacho, Kanda, Fukuoka-ken, 800-0313",https://images.trvl-media.com/lodging/8000000/7080000/7070100/7070043/ec5351d2.jpg?impolicy=resizecrop&rw=1200&ra=fit
1838,4648407,Hotel Route-Inn Yukuhashi,"Located near a train station, Hotel Route-Inn Yukuhashi is a great choice for a stay in Yukuhashi. Guests will have free perks like WiFi, self parking, and wired Internet. ?ˇ ",8.2/10 Very Good,"3-5-8, Chuo, Yukuhashi, Fukuoka-ken, 824-0005",https://images.trvl-media.com/lodging/5000000/4650000/4648500/4648407/ec2cd650.jpg?impolicy=resizecrop&rw=1200&ra=fit
1838,3906590,APA Hotel Fukuoka Yukuhashi Ekimae,"Located near a train station, APA Hotel Fukuoka Yukuhashi Ekimae is a great choice for a stay in Yukuhashi. Guests will have free perks like WiFi, self parking, and wired Internet. ?ˇ ",7.6/10 Good,"3-9-10 Chuo, Yukuhashi, Fukuoka-ken, 824-0005",https://images.trvl-media.com/lodging/4000000/3910000/3906600/3906590/40e60e7e.jpg?impolicy=resizecrop&rw=1200&ra=fit
1838,9050851,Hotel 1-2-3 Kokura,"Located near a train station, Hotel 1-2-3 Kokura is a great choice for a stay in Kitakyushu. Free perks include WiFi, wired Internet, and buffet breakfast daily between 7 AM and 9 AM. The property is just a short walk from public transportation: Tanga Station is just steps away. ?ˇ ",7.4/10 Good,"1-1 Furusenbamachi, Kokurakita-ku, Kitakyushu, Fukuoka-ken, 802-0082",https://images.trvl-media.com/lodging/10000000/9060000/9050900/9050851/5beea211.jpg?impolicy=resizecrop&rw=1200&ra=fit
1838,2182118,Comfort Hotel Kokura,"Located near a train station, Comfort Hotel Kokura is a great choice for a stay in Kitakyushu. Free perks include WiFi, wired Internet, and buffet breakfast daily between 6:30 AM and 9:30 AM. The property is just a short walk to public transportation: Tanga Station is 13 minutes away. ?ˇ ",8.2/10 Very Good,"2-6-21 Asano, Kokurakita-ku, Kitakyushu, Fukuoka-ken, 802-0001",https://images.trvl-media.com/lodging/3000000/2190000/2182200/2182118/f4d32fc1.jpg?impolicy=resizecrop&rw=1200&ra=fit
1838,4594675,Nishitetsu Inn Kokura,"Located near a train station, Nishitetsu Inn Kokura is a great choice for a stay in Kitakyushu. You'll have free perks like WiFi and wired Internet. The property is just a short walk to public transportation: Tanga Station is 9 minutes away. ?ˇ ",8.4/10 Very Good,"1-4-11 Komemachi Kokurakita-ku, Kitakyushu, Fukuoka-ken, 802-0003",https://images.trvl-media.com/lodging/5000000/4600000/4594700/4594675/568eb602.jpg?impolicy=resizecrop&rw=1200&ra=fit
1838,93118078,Quintessa Hotel Kokura Comic&Books,Quintessa Hotel Kokura Comic&Books is a great choice for a stay in Kitakyushu. Free perks include WiFi and self-serve breakfast daily between 6:30 AM and 11:00 AM. The property is just a short walk to public transportation: Tanga Station is 13 minutes away. ?ˇ ,8.6/10 Excellent,"1-chome-3-6 Asano, Kokurakita Ward, Kitakyushu, Fukuoka, 802-0001",https://images.trvl-media.com/lodging/94000000/93120000/93118100/93118078/5d33302d.jpg?impolicy=resizecrop&rw=1200&ra=fit
1858,45917,Kumamoto Hotel Castle,"Kumamoto Hotel Castle puts you 0.5 mi (0.8 km) from Kumamoto Castle. The bar is a great place to grab a drink, and guests looking for a bite to eat can check out Tour De Ch?ü?õteau, one of 3 restaurants, which serves dinner. Fellow travelers say good things about the helpful staff and breakfast. ?ˇ ",8.8/10 Excellent,"4-2 Jyoto-machi, Chuo-ku, Kumamoto, Kumamoto, 860-8565",https://images.trvl-media.com/lodging/1000000/50000/46000/45917/c41d993a.jpg?impolicy=resizecrop&rw=1200&ra=fit
1858,9308100,HOTEL MYSTAYS Kumamoto Riverside,"HOTEL MYSTAYS Kumamoto Riverside puts you 0.9 mi (1.4 km) from Kumamoto Castle. For a bite to eat, guests can check out Grand Cafe, which serves Regional cuisine and is open for breakfast. Fellow travelers say good things about the overall property condition. ?ˇ ",7.6/10 Good,"4-12 Kouya-Ima-machi, Chuo-ku, Kumamoto, Kumamoto-ken, 860-0012",https://images.trvl-media.com/lodging/10000000/9310000/9308100/9308100/f1e635c9.jpg?impolicy=resizecrop&rw=1200&ra=fit
1858,16353,"Crowne Plaza ANA Kumamoto New Sky, an IHG Hotel","Crowne Plaza ANA Kumamoto New Sky, an IHG Hotel offers an airport shuttle during limited hours for JPY 780 per person one-way. The lobby lounge is a great place to grab a drink, and guests looking for a bite to eat can check out Suncielo, one of 2 restaurants, which serves Italian cuisine and is open for breakfast, lunch, and dinner. This upscale hotel is also 1.5 mi (2.5 km) from Kumamoto Castle. ?ˇ ",8.6/10 Excellent,"2 Higashi, Amidaji-cho, Chuo-ku, Kumamoto, Kumamoto-ken, 860",https://images.trvl-media.com/lodging/1000000/20000/16400/16353/e148f8d9.jpg?impolicy=resizecrop&rw=1200&ra=fit
1858,19563738,HOTEL THE GATE KUMAMOTO - Hostel,HOTEL THE GATE KUMAMOTO - Hostel puts you 1.9 mi (3 km) from Kumamoto Castle. Fellow travelers love the overall property condition. ?ˇ ,8.6/10 Excellent,"1-14-1 Nishi-ku Kasuga, Kumamoto, 860-0047",https://images.trvl-media.com/lodging/20000000/19570000/19563800/19563738/af565570.jpg?impolicy=resizecrop&rw=1200&ra=fit
1858,95547941,Fairfield by Marriott Fukuoka Ukiha,"When visiting Ukiha, Fairfield by Marriott Fukuoka Ukiha is a great choice to consider. Free perks include WiFi and self parking. ?ˇ ",8.0/10 Very Good,"734-6 UKIHAMACHI YAMAKITA, Ukiha, 839-1408",https://images.trvl-media.com/lodging/96000000/95550000/95548000/95547941/2cd5bf59.jpg?impolicy=resizecrop&rw=1200&ra=fit
1858,16259825,Hotel Bientos,Enjoy your visit to Tosu with a stay at Hotel Bientos. Free perks include WiFi and self parking. Fellow travelers like the overall property condition. ?ˇ ,8.2/10 Very Good,"Sakainishimachi 789-1, Tosu, Saga, 841-0048",https://images.trvl-media.com/lodging/17000000/16260000/16259900/16259825/e4360292.jpg?impolicy=resizecrop&rw=1200&ra=fit
1858,35094069,HOTEL LiVEMAX FUKUOKA TENJIN,"Just 3 mi (4.9 km) from the airport, HOTEL LiVEMAX FUKUOKA TENJIN puts you just a 5-minute drive from Canal City Hakata and Port of Hakata. You'll have free perks like WiFi and wired Internet. Also, Marine Messe Fukuoka and PayPay Dome are within a short drive. Public transportation is just a short walk: Watanabe-dori Station is 7 minutes and Tenjin-minami Station is 13 minutes. ?ˇ ",7.4/10 Good,"1-12-17 Kiyokawa, Chuo-ku, Fukuoka, Fukuoka, 810-0005",https://images.trvl-media.com/lodging/36000000/35100000/35094100/35094069/55eba360.jpg?impolicy=resizecrop&rw=1200&ra=fit
1858,3907295,APA HOTEL Fukuoka Watanabedori Ekimae EXCELLENT,"Just 3 mi (4.8 km) from the airport, APA HOTEL Fukuoka Watanabedori Ekimae EXCELLENT puts you just a 5-minute drive from Canal City Hakata and Port of Hakata. Guests indulge in massages, then grab a bite to eat at the restaurant. Also, Marine Messe Fukuoka and PayPay Dome are within a short drive. Fellow travelers like the overall property condition. The property is just a short walk to public transportation: Watanabe-dori Station is 5 minutes and Tenjin-minami Station is 12 minutes. ?ˇ ",7.8/10 Good,"1-10-1, Kiyokawa, Chuou-ku, Fukuoka, Fukuoka Prefecture, 810-0005",https://images.trvl-media.com/lodging/4000000/3910000/3907300/3907295/411db5a8.jpg?impolicy=resizecrop&rw=1200&ra=fit
1858,38195525,Quintessa Hotel Fukuoka Tenjin Minami,"Quintessa Hotel Fukuoka Tenjin Minami puts you just a 5-minute drive from Canal City Hakata and Port of Hakata. Also, Marine Messe Fukuoka and PayPay Dome are within a short drive. Fellow travelers say good things about the overall property condition and breakfast. The property is just a short walk to public transportation: Watanabe-dori Station is 8 minutes and Yakuin-odori Station is 8 minutes. ?ˇ ",8.8/10 Excellent,"1-18-3 Shirogane, Chuo-ku, Fukuoka, Fukuoka, 810-0012",https://images.trvl-media.com/lodging/39000000/38200000/38195600/38195525/36630be3.jpg?impolicy=resizecrop&rw=1200&ra=fit
1858,39603418,Hotel Trad Hakata,"Just 2.7 mi (4.4 km) from the airport, Hotel Trad Hakata puts you just a 5-minute drive from Canal City Hakata and Port of Hakata. Guests will have free perks like WiFi and wired Internet. Also, Marine Messe Fukuoka and PayPay Dome are within a short drive. Fellow travelers like the helpful staff and nice bathrooms. The property is just a short walk to public transportation: Watanabe-dori Station is 11 minutes and Kushida Shrine Station is 13 minutes. ?ˇ ",8.8/10 Excellent,"3-12-1 Sumiyoshi, Hakata, Fukuoka, Fukuoka, 812-0018",https://images.trvl-media.com/lodging/40000000/39610000/39603500/39603418/5b7b8916.jpg?impolicy=resizecrop&rw=1200&ra=fit
1858,3907298,APA Hotel Hakata Ekimae 4 chome,"Just 2.5 mi (4 km) from the airport, APA Hotel Hakata Ekimae 4 chome puts you just a 5-minute drive from Canal City Hakata and Port of Hakata. For a bite to eat, guests can check out ?üõ?ü¨?ü??ü???¯????ü¨???, which serves breakfast. Also, Marine Messe Fukuoka and PayPay Dome are within a short drive. The property is just a short walk to public transportation: Kushida Shrine Station is 13 minutes and Gion Station is 14 minutes. ?ˇ ",7.2/10 Good,"4-10-15, Hakata-ekimae, Hakata-ku, Fukuoka, Fukuoka-ken, 812-0011",https://images.trvl-media.com/lodging/4000000/3910000/3907300/3907298/058346c3.jpg?impolicy=resizecrop&rw=1200&ra=fit
1884,6590191,APA Hotel Kagoshimachuo-Ekimae,"Located near a train station, APA Hotel Kagoshimachuo-Ekimae is a great choice for a stay in Kagoshima. You can unwind with a drink at the bar/lounge, and the restaurant is the perfect spot to grab a bite to eat. ?ˇ ",7.8/10 Good,"2-21-22 Nishida, Kagoshima, Kagoshima-ken, 890-0046",https://images.trvl-media.com/lodging/7000000/6600000/6590200/6590191/51e48951.jpg?impolicy=resizecrop&rw=1200&ra=fit
1884,92748898,Sheraton Kagoshima,"Sheraton Kagoshima is a great choice for a stay in Kagoshima. Guests can be pampered with massages at the spa, and &More, one of 3 restaurants, serves light fare. This luxurious hotel also features a bar/lounge, a 24-hour fitness center, and a garden. ?ˇ ",8.6/10 Excellent,"43 - 15 Koraicho, Kagoshima, 890-0051",https://images.trvl-media.com/lodging/93000000/92750000/92748900/92748898/8018f1ac.jpg?impolicy=resizecrop&rw=1200&ra=fit
1884,14339,ART HOTEL Kagoshima,"When visiting Kagoshima, ART HOTEL Kagoshima is a great choice to consider. Guests can indulge in massages, and Kagoshima Bold Kitchen, one of 3 restaurants, serves Fusion cuisine and is open for breakfast. Other features include a seasonal outdoor pool and a children's pool. Fellow travelers like the helpful staff and overall property condition. ?ˇ ",8.2/10 Very Good,"22-1 Kamoike-shinmachi, Kagoshima, Kagoshima-ken, 890-0064",https://images.trvl-media.com/lodging/1000000/20000/14400/14339/f8cec1f6.jpg?impolicy=resizecrop&rw=1200&ra=fit
1884,15171816,HOTEL MYSTAYS Kagoshima Tenmonkan,"Enjoy your visit to Kagoshima with a stay at HOTEL MYSTAYS Kagoshima Tenmonkan. For a bite to eat, guests can check out Nikanbashi Burger Bar, which serves breakfast, lunch, and dinner. Fellow travelers like the overall property condition. ?ˇ ",8.6/10 Excellent,"Yamanokuchi-cho 2-7, Kagoshima, Kagoshima, 892-0844",https://images.trvl-media.com/lodging/16000000/15180000/15171900/15171816/6c30a419.jpg?impolicy=resizecrop&rw=1200&ra=fit
1884,15252415,Hotel New Nishino,Hotel New Nishino is a great choice for a stay in Kagoshima. Guests can be pampered with sports massages at the spa and grab a bite to eat at the restaurant. ?ˇ ,7.0/10 Good,"13-24 Sennichi-cho, Kagoshima, 892-0843",https://images.trvl-media.com/lodging/16000000/15260000/15252500/15252415/cbad12de.jpg?impolicy=resizecrop&rw=1200&ra=fit
1884,11974210,Solaria Nishitetsu Hotel Kagoshima,"Solaria Nishitetsu Hotel Kagoshima is a great choice for a stay in Kagoshima. For a bite to eat, guests can check out KUWAHARA, which serves breakfast, lunch, and dinner. Fellow travelers say good things about the helpful staff and location. ?ˇ ",8.8/10 Excellent,"11, Chuo-cho, Kagoshima, Kagoshima-ken, 8900053",https://images.trvl-media.com/lodging/12000000/11980000/11974300/11974210/4a6cca48.jpg?impolicy=resizecrop&rw=1200&ra=fit
1884,37810165,Hotel Grancerezo Kagoshima,"Hotel Grancerezo Kagoshima is a great choice for a stay in Kagoshima. After visiting the fitness center for a workout, you can grab a bite to eat at the restaurant or unwind with a drink at the bar/lounge. Fellow travelers say good things about the overall property condition. ?ˇ ",9.0/10 Wonderful,"2-1 Yamanokuchi, Kagoshima, Kagoshima, 892-0844",https://images.trvl-media.com/lodging/38000000/37820000/37810200/37810165/e1ffd90a.jpg?impolicy=resizecrop&rw=1200&ra=fit
1884,91267862,Fairfield by Marriott Kagoshima Tarumizu,"When visiting Tarumizu, Fairfield by Marriott Kagoshima Tarumizu is a great choice to consider. ?ˇ ",6.0/10 Good,"Hamabira 2057, Tarumizu, Kagoshima, 891-2115",https://images.trvl-media.com/lodging/92000000/91270000/91267900/91267862/7f05b8a1.jpg?impolicy=resizecrop&rw=1200&ra=fit
1884,97302225,HOTEL R9 The Yard Satsumasendai,Enjoy your visit to Satsumasendai with a stay at HOTEL R9 The Yard Satsumasendai. Guests will have free perks like WiFi and self parking. ?ˇ ,,"665-1 Miyazatocho, Satsumasendai, Kagoshima, 895-0056",https://images.trvl-media.com/lodging/98000000/97310000/97302300/97302225/3c9c5497.jpg?impolicy=resizecrop&rw=1200&ra=fit
1884,95330054,HOTEL R9 The Yard Kanoya,HOTEL R9 The Yard Kanoya is a great choice for a stay in Kanoya. Guests will have free perks like WiFi and self parking. ?ˇ ,9.0/10 Wonderful,"5-chome-2-1 Kotobuki, Kanoya, Kagoshima, 893-0041",https://images.trvl-media.com/lodging/96000000/95340000/95330100/95330054/f33144d9.jpg?impolicy=resizecrop&rw=1200&ra=fit
1884,5300635,Lilac Hotels and Resort,"Lilac Hotels and Resort is a great choice for a stay in Kanoya. Guests looking for a bite to eat can check out the coffee shop/cafe, and the bar/lounge is the perfect spot to grab a drink at the end of the day. A terrace and a garden are offered, and in-room conveniences include refrigerators and microwaves. ?ˇ ",,"2395 Kushiracho Kamiobaru, Kanoya, Kagoshima-ken, 893-1605",https://images.trvl-media.com/lodging/6000000/5310000/5300700/5300635/4e556859.jpg?impolicy=resizecrop&rw=1200&ra=fit
1884,6543550,Shiroyama Hotel Kagoshima,"When visiting Kagoshima, Shiroyama Hotel Kagoshima is a great choice to consider. Guests can visit the spa to be pampered with massages, facials, or body treatments, and SUIREN, one of 6 restaurants, serves Japanese cuisine and is open for lunch and dinner. Other highlights at this upscale hotel include a bar/lounge, a fitness center, and a sauna. Fellow travelers like the helpful staff and location. ?ˇ ",9.0/10 Wonderful,"41-1 Shinshoin-cho, Kagoshima, Kagoshima (prefecture), 890-8586",https://images.trvl-media.com/lodging/7000000/6550000/6543600/6543550/9d8a0d47.jpg?impolicy=resizecrop&rw=1200&ra=fit
1884,71731812,remm Kagoshima,"When visiting Kagoshima, remm Kagoshima is a great choice to consider. You'll have free perks like WiFi and wired Internet. ?ˇ ",8.4/10 Very Good,"1-32 Higashisengokucho, Kagoshima, Kagoshima, 892-0842",https://images.trvl-media.com/lodging/72000000/71740000/71731900/71731812/5f2a58bd.jpg?impolicy=resizecrop&rw=1200&ra=fit
1884,76369743,Daiwa Roynet Hotel Kagoshima Tenmonkan PREMIER ,Enjoy your visit to Kagoshima with a stay at Daiwa Roynet Hotel Kagoshima Tenmonkan PREMIER . ?ˇ ,9.2/10 Wonderful,"1-1, Sennishi-cho, Kagoshima, KAGOSHIMA-KEN, 892-0483",https://images.trvl-media.com/lodging/77000000/76370000/76369800/76369743/w2000h1124x0y1-162b1960.jpg?impolicy=resizecrop&rw=1200&ra=fit
2368,19790961,Hotel Locus,"A great choice for a stay in Miyakojima, Hotel Locus features a rooftop terrace and puts you just 4 mi (6.4 km) from the airport. Guests indulge in massages, then grab a bite to eat at the coffee shop/cafe. An outdoor pool, a bar/lounge, and a terrace are other highlights. The overall property condition and walkable location get good marks from fellow travelers. ?ˇ ",8.6/10 Excellent,"Hirara, Aza Shimozato 338-40, Miyakojima, Okinawa, 906-0013",https://images.trvl-media.com/lodging/20000000/19800000/19791000/19790961/w2878h2158x1y1-c925d66a.jpg?impolicy=resizecrop&rw=1200&ra=fit
2368,66851060,HOTEL R9 The Yard Miyakojima,"A great choice for a stay in Miyakojima, HOTEL R9 The Yard Miyakojima is just 2.9 mi (4.6 km) from the airport. Free perks include WiFi and self parking. ?ˇ ",9.0/10 Wonderful,"750-1 Hirara Higashinakasone, Miyakojima, Okinawa, 906-0007",https://images.trvl-media.com/lodging/67000000/66860000/66851100/66851060/cec1024f.jpg?impolicy=resizecrop&rw=1200&ra=fit
