siteId,gaiaId,regionName,propertyId,hotelName,hotelDesc,rating,address,imageURL
300000040,6005088,"Jurong, Singapore, Singapore",9644785,The Quay Hotel West Coast,"Placing you within a 15-minute drive of Universal Studios Singapore and Marina Bay Sands Casino, The Quay Hotel West Coast offers an airport shuttle (available 24 hours) for SGD 55 per vehicle. Guests indulge in massages, then grab a bite to eat at the restaurant. Also, Orchard Road and Bugis Street Shopping District are within a short drive. Â  ","428 Pasir Panjang Road, Singapore, 118769",https://images.trvl-media.com/lodging/10000000/9650000/9644800/9644785/90b4b6a3.jpg?impolicy=resizecrop&rw=1200&ra=fit,
300000040,6005088,"Jurong, Singapore, Singapore",88627722,Citadines Connect Rochester Singapore,"At Citadines Connect Rochester Singapore, you'll be within a 15-minute drive of Marina Bay Sands Casino and Universal Studios Singapore. There's also an outdoor pool, and apartments offer Smart TVs and slippers. Fellow travelers say great things about the helpful staff and location. The property is just a short walk to public transportation: Buona Vista Station is 5 minutes and One-North Station is 12 minutes. Â  ",9.4/10 Exceptional,"1 Rochester Park, Singapore",https://images.trvl-media.com/lodging/89000000/88630000/88627800/88627722/af2de6eb.jpg?impolicy=resizecrop&rw=1200&ra=fit
300000040,6005088,"Jurong, Singapore, Singapore",4715695,Park Avenue Rochester,"Park Avenue Rochester features an airport shuttle and puts you within a 15-minute drive of Marina Bay Sands Casino and Universal Studios Singapore. After having fun at the outdoor pool, you can grab a bite to eat at the restaurant or unwind with a drink at the bar/lounge. Other highlights at this upscale hotel include a fitness center, a terrace, and a garden. The property is just a short walk to public transportation: Buona Vista Station is 6 minutes and One-North Station is 12 minutes. Â  ",8.4/10 Very Good,"31 Rochester Drive, Singapore, 138637",https://images.trvl-media.com/lodging/5000000/4720000/4715700/4715695/9cdc86a4.jpg?impolicy=resizecrop&rw=1200&ra=fit
300000040,6005088,"Jurong, Singapore, Singapore",71254754,lyf One-North Singapore,"Featuring a rooftop terrace, lyf One-North Singapore puts you within a 10-minute drive of Orchard Road. You can visit the fitness center for a workout or unwind with a drink at the bar/lounge. Other highlights include an outdoor pool and a garden. The property is just a short walk to public transportation: One-North Station is 5 minutes and Buona Vista Station is 12 minutes. Â  ",9.0/10 Wonderful,"80 Nepal Park, Singapore, 139409",https://images.trvl-media.com/lodging/72000000/71260000/71254800/71254754/b63ae4b7.jpg?impolicy=resizecrop&rw=1200&ra=fit
300000040,6005088,"Jurong, Singapore, Singapore",9988732,Momentus Hotel Alexandra,"When you stay at Momentus Hotel Alexandra, you'll be within a 10-minute drive of Marina Bay Sands Casino and Universal Studios Singapore. After having fun at the outdoor pool, you can grab a bite to eat at the restaurant or unwind with a drink at the bar/lounge. Other highlights include a poolside bar, a fitness center, and a children's pool. Fellow travelers say good things about the overall property condition. The property is just a short walk to public transportation: Queenstown Station is 13 minutes away. Â  ",7.2/10 Good,"323 Alexandra Road, Singapore, 159972",https://images.trvl-media.com/lodging/10000000/9990000/9988800/9988732/fe7985dc.jpg?impolicy=resizecrop&rw=1200&ra=fit
300000040,6005088,"Jurong, Singapore, Singapore",95439982,COMO Metropolitan Singapore,"COMO Metropolitan Singapore puts you just a 5-minute drive from Orchard Road and Bugis Street Shopping District. Guests can grab a bite to eat at one of the 2 restaurants and visit the spa to be pampered with deep-tissue massages, reflexology, or mani/pedis. This luxurious hotel also features an outdoor pool, a poolside bar, and a bar/lounge. Public transportation is just a short walk: Somerset Station is 7 minutes and Orchard Station is 9 minutes. Â  ",,"30 BIDEFORD ROAD, COMO ORCHARD, Singapore, 229922",https://images.trvl-media.com/lodging/96000000/95440000/95440000/95439982/527a1ae0.jpg?impolicy=resizecrop&rw=1200&ra=fit
300000040,6005088,"Jurong, Singapore, Singapore",7062,JEN Singapore Tanglin by Shangri-La,"At JEN Singapore Tanglin by Shangri-La, you'll be within a 10-minute drive of Marina Bay Sands Casino and Orchard Road. Guests can visit the spa to be pampered with deep-tissue massages, body wraps, or facials, and J65, one of 2 restaurants, serves breakfast, lunch, and dinner. Other highlights at this upscale hotel include an outdoor pool, a poolside bar, and a fitness center. Fellow travelers like that it's just a short walk to public transportation: Orchard Boulevard Station is 3 minutes away and Napier Station is 8 minutes. ",8.6/10 Excellent,"1A Cuscaden Road, Singapore, 249716",https://images.trvl-media.com/lodging/1000000/10000/7100/7062/8a5328db.jpg?impolicy=resizecrop&rw=1200&ra=fit
300000040,6005088,"Jurong, Singapore, Singapore",22322,Shangri-La Singapore,"Shangri-La Singapore puts you within a 10-minute drive of Marina Bay Sands Casino and Orchard Road. You can visit the spa to be pampered with hot stone massages, body wraps, or aromatherapy, and The Waterfall, one of 3 restaurants, serves Italian cuisine. Other highlights at this luxurious hotel include 2 outdoor pools, a poolside bar, and a health club. Fellow travelers like the pool and helpful staff. Public transportation is close by: Orchard Station is just 14 minutes by foot. Â  ",9.2/10 Wonderful,"22 Orange Grove Road, Singapore, 258350",https://images.trvl-media.com/lodging/1000000/30000/22400/22322/01b2eb47.jpg?impolicy=resizecrop&rw=1200&ra=fit
300000040,6005088,"Jurong, Singapore, Singapore",1778579,The St. Regis Singapore,"Putting you within a 10-minute drive of Marina Bay Sands Casino and Orchard Road, The St. Regis Singapore offers an airport shuttle (available 24 hours) for SGD 210 per vehicle. Guests can visit the spa to be pampered with hot stone massages, hydrotherapy, or mani/pedis, and Brasserie Les Saveurs, one of 4 restaurants, serves French cuisine and is open for breakfast, lunch, and dinner. An outdoor pool, a poolside bar, and a 24-hour fitness center are other highlights at this luxurious hotel. Fellow travelers like the overall property condition. The property is just a short walk to public transportation: Orchard Boulevard Station is 7 minutes and Napier Station is 11 minutes. Â  ",9.2/10 Wonderful,"29 Tanglin Road, Singapore, 247911",https://images.trvl-media.com/lodging/2000000/1780000/1778600/1778579/fad9bd72.jpg?impolicy=resizecrop&rw=1200&ra=fit
300000040,6005088,"Jurong, Singapore, Singapore",18410248,Mercure Singapore On Stevens,"At Mercure Singapore On Stevens, you'll be just a 5-minute drive from Orchard Road and Bugis Street Shopping District. After splashing around at one of the 2 outdoor pools, you can visit one of the 14 restaurants for a bite to eat, or unwind with a drink at one of the 2 bars/lounges. Other highlights at this upscale hotel include a 24-hour health club, a 24-hour fitness center, and a fitness center. The overall property condition and location get good marks from fellow travelers. The property is just a short walk to public transportation: Stevens Station is 10 minutes away. Â  ",8.2/10 Very Good,"28 Stevens Road #01-02, Orchard, Singapore, 257878",https://images.trvl-media.com/lodging/19000000/18420000/18410300/18410248/06ff931d.jpg?impolicy=resizecrop&rw=1200&ra=fit
300000040,6005088,"Jurong, Singapore, Singapore",18236555,Novotel Singapore on Stevens,"When you stay at Novotel Singapore on Stevens, you'll be just a 5-minute drive from Orchard Road and Bugis Street Shopping District. After a dip in one of 2 outdoor pools, guests can grab a bite to eat at Food Exchange, one of 14 restaurants, which serves international cuisine and is open for breakfast, lunch, and dinner. Other highlights at this upscale hotel include 2 bars/lounges, a 24-hour health club, and a fitness center. Public transportation is close by: Stevens Station is just 10 minutes by foot. Â  ",8.6/10 Excellent,"28 Stevens Road #01-01, Orchard District, Singapore, 257878",https://images.trvl-media.com/lodging/19000000/18240000/18236600/18236555/2a04d61a.jpg?impolicy=resizecrop&rw=1200&ra=fit
300000040,6005088,"Jurong, Singapore, Singapore",906059,Orchard Rendezvous Hotel by Far East Hospitality,"Orchard Rendezvous Hotel by Far East Hospitality puts you within a 10-minute drive of Marina Bay Sands Casino and Orchard Road. After visiting the fitness center for a workout, you can grab a bite to eat at one of the 5 restaurants or unwind with a drink at the bar/lounge. An outdoor pool, a seasonal outdoor pool, and a snack bar/deli are other highlights at this upscale hotel. Public transportation is just a short walk: Orchard Station is 9 minutes and Orchard Boulevard Station is 10 minutes. Â  ",7.8/10 Good,"1 Tanglin Road, Singapore, 247905",https://images.trvl-media.com/lodging/1000000/910000/906100/906059/c19603df.jpg?impolicy=resizecrop&rw=1200&ra=fit
300000040,6005088,"Jurong, Singapore, Singapore",553888,Orchard Hotel Singapore,"Orchard Hotel Singapore features a nightclub and puts you just a 5-minute drive from Orchard Road. Guests can take a dip in the outdoor pool or grab a bite to eat at Orchard Cafe, which is one of 2 restaurants and serves breakfast, lunch, and dinner. Other highlights at this luxurious hotel include a fitness center, a poolside bar, and a bar/lounge. Fellow travelers like the overall property condition and breakfast. Public transportation is just a short walk: Orchard Station is 8 minutes and Orchard Boulevard Station is 12 minutes. Â  ",8.2/10 Very Good,"442 Orchard Road, Singapore, 238879",https://images.trvl-media.com/lodging/1000000/560000/553900/553888/5773e387.jpg?impolicy=resizecrop&rw=1200&ra=fit
300000040,6005088,"Jurong, Singapore, Singapore",21677,Four Seasons Hotel Singapore,"Putting you within a 10-minute drive of Marina Bay Sands Casino and Orchard Road, Four Seasons Hotel Singapore offers an airport shuttle (available 24 hours) for SGD 150 per vehicle. Guests can visit the spa to be pampered with deep-tissue massages, body wraps, or facials, and Nobu Singapore, one of 5 restaurants, serves lunch and dinner. Other highlights at this luxurious hotel include 2 outdoor pools, a bar/lounge, and a 24-hour fitness center. The helpful staff and overall property condition get great marks from fellow travelers. Public transportation is just a short walk: Orchard Station is 6 minutes and Orchard Boulevard Station is 8 minutes. Â  ",9.4/10 Exceptional,"190 Orchard Boulevard, Singapore, 248646",https://images.trvl-media.com/lodging/1000000/30000/21700/21677/75ac9ed1.jpg?impolicy=resizecrop&rw=1200&ra=fit
300000040,6347789,"Kranji, Singapore, Singapore",31554913,Rest House,"Just 4.8 mi (7.8 km) from the airport, Rest House puts you within a 15-minute drive of Marina Bay Sands Casino and Orchard Road. Free perks include WiFi and self parking. A snack bar/deli and a terrace are offered, and in-room conveniences include washing machines and refrigerators. Public transportation is close by: Tavistock Station is just 10 minutes by foot. Â  ",8.4/10 Very Good,"133 Serangoon Garden Way, Singapore, 556035",https://images.trvl-media.com/lodging/32000000/31560000/31555000/31554913/1ba1a5e9.jpg?impolicy=resizecrop&rw=1200&ra=fit
300000040,6347789,"Kranji, Singapore, Singapore",88627722,Citadines Connect Rochester Singapore,"At Citadines Connect Rochester Singapore, you'll be within a 15-minute drive of Marina Bay Sands Casino and Universal Studios Singapore. There's also an outdoor pool, and apartments offer Smart TVs and slippers. Fellow travelers say great things about the helpful staff and location. The property is just a short walk to public transportation: Buona Vista Station is 5 minutes and One-North Station is 12 minutes. Â  ",9.4/10 Exceptional,"1 Rochester Park, Singapore",https://images.trvl-media.com/lodging/89000000/88630000/88627800/88627722/70de8b95.jpg?impolicy=resizecrop&rw=1200&ra=fit
300000040,6347789,"Kranji, Singapore, Singapore",4715695,Park Avenue Rochester,"Park Avenue Rochester features an airport shuttle and puts you within a 15-minute drive of Marina Bay Sands Casino and Universal Studios Singapore. After having fun at the outdoor pool, you can grab a bite to eat at the restaurant or unwind with a drink at the bar/lounge. Other highlights at this upscale hotel include a fitness center, a terrace, and a garden. The property is just a short walk to public transportation: Buona Vista Station is 6 minutes and One-North Station is 12 minutes. Â  ",8.4/10 Very Good,"31 Rochester Drive, Singapore, 138637",https://images.trvl-media.com/lodging/5000000/4720000/4715700/4715695/9cdc86a4.jpg?impolicy=resizecrop&rw=1200&ra=fit
300000040,6347789,"Kranji, Singapore, Singapore",71254754,lyf One-North Singapore,"Featuring a rooftop terrace, lyf One-North Singapore puts you within a 10-minute drive of Orchard Road. You can visit the fitness center for a workout or unwind with a drink at the bar/lounge. Other highlights include an outdoor pool and a garden. The property is just a short walk to public transportation: One-North Station is 5 minutes and Buona Vista Station is 12 minutes. Â  ",9.0/10 Wonderful,"80 Nepal Park, Singapore, 139409",https://images.trvl-media.com/lodging/72000000/71260000/71254800/71254754/b63ae4b7.jpg?impolicy=resizecrop&rw=1200&ra=fit
300000040,6347789,"Kranji, Singapore, Singapore",5264060,Aloft Singapore Novena,"At Aloft Singapore Novena, you'll be within a 10-minute drive of Marina Bay Sands Casino and Orchard Road. The outdoor pool is a great spot to take a dip, and guests can grab a bite to eat at Yue, one of 2 restaurants, which serves Asian cuisine and is open for breakfast, lunch, and dinner. This upscale hotel also features a poolside bar, a 24-hour fitness center, and a children's pool. Fellow travelers say good things about the helpful staff and overall property condition. The property is just a short walk to public transportation: Novena Station is 13 minutes away. Â  ",9.6/10 Exceptional,"16 Ah Hood Road, Singapore, 329982",https://images.trvl-media.com/lodging/6000000/5270000/5264100/5264060/f28199ee.jpg?impolicy=resizecrop&rw=1200&ra=fit
300000040,6347789,"Kranji, Singapore, Singapore",96105424,Amrise Hotel,"At Amrise Hotel, you'll be within a 10-minute drive of Marina Bay Sands Casino and Bugis Street Shopping District. Also, Gardens by the Bay and Marina Bay Sands Skypark are within a short drive. Public transportation is just a short walk: Aljunied Station is 8 minutes and Kallang Station is 10 minutes. Â  ",,"112 Sims Ave, Singapore, 387436",https://images.trvl-media.com/lodging/97000000/96110000/96105500/96105424/5de97b4a.jpg?impolicy=resizecrop&rw=1200&ra=fit
300000040,6347789,"Kranji, Singapore, Singapore",18410248,Mercure Singapore On Stevens,"At Mercure Singapore On Stevens, you'll be just a 5-minute drive from Orchard Road and Bugis Street Shopping District. After splashing around at one of the 2 outdoor pools, you can visit one of the 14 restaurants for a bite to eat, or unwind with a drink at one of the 2 bars/lounges. Other highlights at this upscale hotel include a 24-hour health club, a 24-hour fitness center, and a fitness center. The overall property condition and location get good marks from fellow travelers. The property is just a short walk to public transportation: Stevens Station is 10 minutes away. Â  ",8.2/10 Very Good,"28 Stevens Road #01-02, Orchard, Singapore, 257878",https://images.trvl-media.com/lodging/19000000/18420000/18410300/18410248/1b3b843a.jpg?impolicy=resizecrop&rw=1200&ra=fit
300000040,6347789,"Kranji, Singapore, Singapore",18236555,Novotel Singapore on Stevens,"When you stay at Novotel Singapore on Stevens, you'll be just a 5-minute drive from Orchard Road and Bugis Street Shopping District. After a dip in one of 2 outdoor pools, guests can grab a bite to eat at Food Exchange, one of 14 restaurants, which serves international cuisine and is open for breakfast, lunch, and dinner. Other highlights at this upscale hotel include 2 bars/lounges, a 24-hour health club, and a fitness center. Public transportation is close by: Stevens Station is just 10 minutes by foot. Â  ",8.6/10 Excellent,"28 Stevens Road #01-01, Orchard District, Singapore, 257878",https://images.trvl-media.com/lodging/19000000/18240000/18236600/18236555/437d5153.jpg?impolicy=resizecrop&rw=1200&ra=fit
300000040,6347789,"Kranji, Singapore, Singapore",22322,Shangri-La Singapore,"Shangri-La Singapore puts you within a 10-minute drive of Marina Bay Sands Casino and Orchard Road. You can visit the spa to be pampered with hot stone massages, body wraps, or aromatherapy, and The Waterfall, one of 3 restaurants, serves Italian cuisine. Other highlights at this luxurious hotel include 2 outdoor pools, a poolside bar, and a health club. Fellow travelers like the pool and helpful staff. Public transportation is close by: Orchard Station is just 14 minutes by foot. Â  ",9.2/10 Wonderful,"22 Orange Grove Road, Singapore, 258350",https://images.trvl-media.com/lodging/1000000/30000/22400/22322/01b2eb47.jpg?impolicy=resizecrop&rw=1200&ra=fit
300000040,6347789,"Kranji, Singapore, Singapore",19823539,Courtyard by Marriott Singapore Novena,"Courtyard by Marriott Singapore Novena features a rooftop terrace and puts you just a 5-minute drive from Orchard Road and Bugis Street Shopping District. The outdoor pool is a great spot to take a dip, and guests can grab a bite to eat at Sky22, which serves international cuisine and is open for breakfast, lunch, and dinner. A bar/lounge, a fitness center, and a snack bar/deli are other highlights at this upscale hotel. The property is just a short walk to public transportation: Novena Station is 4 minutes away. Â  ",8.8/10 Excellent,"99 Irrawaddy Road, Singapore, 329568",https://images.trvl-media.com/lodging/20000000/19830000/19823600/19823539/60299cda.jpg?impolicy=resizecrop&rw=1200&ra=fit
300000040,6347789,"Kranji, Singapore, Singapore",9644785,The Quay Hotel West Coast,"Placing you within a 15-minute drive of Universal Studios Singapore and Marina Bay Sands Casino, The Quay Hotel West Coast offers an airport shuttle (available 24 hours) for SGD 55 per vehicle. Guests indulge in massages, then grab a bite to eat at the restaurant. Also, Orchard Road and Bugis Street Shopping District are within a short drive. Â  ",7.2/10 Good,"428 Pasir Panjang Road, Singapore, 118769",https://images.trvl-media.com/lodging/10000000/9650000/9644800/9644785/90b4b6a3.jpg?impolicy=resizecrop&rw=1200&ra=fit
300000040,6347789,"Kranji, Singapore, Singapore",553888,Orchard Hotel Singapore,"Orchard Hotel Singapore features a nightclub and puts you just a 5-minute drive from Orchard Road. Guests can take a dip in the outdoor pool or grab a bite to eat at Orchard Cafe, which is one of 2 restaurants and serves breakfast, lunch, and dinner. Other highlights at this luxurious hotel include a fitness center, a poolside bar, and a bar/lounge. Fellow travelers like the overall property condition and breakfast. Public transportation is just a short walk: Orchard Station is 8 minutes and Orchard Boulevard Station is 12 minutes. Â  ",8.2/10 Very Good,"442 Orchard Road, Singapore, 238879",https://images.trvl-media.com/lodging/1000000/560000/553900/553888/5773e387.jpg?impolicy=resizecrop&rw=1200&ra=fit
300000040,6347789,"Kranji, Singapore, Singapore",906059,Orchard Rendezvous Hotel by Far East Hospitality,"Orchard Rendezvous Hotel by Far East Hospitality puts you within a 10-minute drive of Marina Bay Sands Casino and Orchard Road. After visiting the fitness center for a workout, you can grab a bite to eat at one of the 5 restaurants or unwind with a drink at the bar/lounge. An outdoor pool, a seasonal outdoor pool, and a snack bar/deli are other highlights at this upscale hotel. Public transportation is just a short walk: Orchard Station is 9 minutes and Orchard Boulevard Station is 10 minutes. Â  ",7.8/10 Good,"1 Tanglin Road, Singapore, 247905",https://images.trvl-media.com/lodging/1000000/910000/906100/906059/9cc39e51.jpg?impolicy=resizecrop&rw=1200&ra=fit
300000040,6347789,"Kranji, Singapore, Singapore",4607637,Hotel 81 Kovan,"At Hotel 81 Kovan, you'll be within a 10-minute drive of Bugis Street Shopping District and Orchard Road. Free perks include WiFi and self parking. Also, Marina Bay Sands Casino and Gardens by the Bay are within a short drive. The property is just a short walk to public transportation: Serangoon Station is 10 minutes and Kovan Station is 12 minutes. Â  ",6.6/10 Good,"768 Upper Serangoon Road, Singapore, 534636",https://images.trvl-media.com/lodging/5000000/4610000/4607700/4607637/1dafa40d.jpg?impolicy=resizecrop&rw=1200&ra=fit
300000040,6211365,"Marina Bay Sands Casino, Singapore, Singapore",2483503,The Robertson House by The Crest Collection,"When you stay at The Robertson House by The Crest Collection, you'll be just a 5-minute drive from Marina Bay Sands Casino and Bugis Street Shopping District. After splashing around at the outdoor pool, you can grab a bite to eat at the restaurant or unwind with a drink at the bar/lounge. Other highlights at this upscale hotel include a 24-hour fitness center and a poolside bar. Fellow travelers say good things about the pool and helpful staff. The property is just a short walk to public transportation: Fort Canning MRT station is 6 minutes and Clarke Quay Station is 11 minutes. Â  ",8.8/10 Excellent,"1 Unity Street, Singapore, 237983",https://images.trvl-media.com/lodging/3000000/2490000/2483600/2483503/5cc7661f.jpg?impolicy=resizecrop&rw=1200&ra=fit
300000040,6211365,"Marina Bay Sands Casino, Singapore, Singapore",38874809,lyf Funan Singapore by Ascott,"At lyf Funan Singapore by Ascott, you'll be just a 5-minute drive from Marina Bay Sands Casino and Bugis Street Shopping District. Other features include a fitness center, a snack bar/deli, and a terrace. Fellow travelers say good things about the helpful staff and overall property condition. Public transportation is just a short walk: City Hall Station is 5 minutes and Clarke Quay Station is 6 minutes. Â  ",8.8/10 Excellent,"67 HILL STREET, Singapore, 179370",https://images.trvl-media.com/lodging/39000000/38880000/38874900/38874809/43a2100b.jpg?impolicy=resizecrop&rw=1200&ra=fit
300000040,6211365,"Marina Bay Sands Casino, Singapore, Singapore",3793036,The Fullerton Bay Hotel,"Winner of the Conde Nast Gold List award in 2011, The Fullerton Bay Hotel promises a premium experience where you'll find a marina, plus you'll be within a 15-minute walk of Marina Bay Sands Skypark. After splashing around at the outdoor pool, you can unwind with a drink at the pool bar. Other highlights at this luxurious hotel include a rooftop terrace and a fitness center. Public transportation is just a short walk: Downtown Station is 7 minutes and Raffles Place Station is 8 minutes. Â  ",9.6/10 Exceptional,"80 Collyer Quay, Singapore, 049326",https://images.trvl-media.com/lodging/4000000/3800000/3793100/3793036/dcbbad59.jpg?impolicy=resizecrop&rw=1200&ra=fit
300000040,6211365,"Marina Bay Sands Casino, Singapore, Singapore",6594,Pan Pacific Singapore,"When you stay at Pan Pacific Singapore, you'll be within a 15-minute walk of Gardens by the Bay and Marina Bay Sands Skypark. Guests can visit the spa to be pampered with massages, body wraps, or facials, and Edge, one of 5 restaurants, serves Singaporean cuisine and is open for breakfast, lunch, and dinner. Other highlights at this luxurious hotel include 2 outdoor pools, a poolside bar, and a 24-hour health club. Fellow travelers love the location and local sightseeing. Public transportation is just a short walk: Promena Station is 5 minutes and Esplanade Station is 6 minutes. Â  ",9.0/10 Wonderful,"7 Raffles Boulevard, Marina Square, Singapore, 039595",https://images.trvl-media.com/lodging/1000000/10000/6600/6594/4e37f844.jpg?impolicy=resizecrop&rw=1200&ra=fit
300000040,6211365,"Marina Bay Sands Casino, Singapore, Singapore",28540,"The Ritz-Carlton, Millenia Singapore","Putting you within a 10-minute drive of Marina Bay Sands Casino and Bugis Street Shopping District, The Ritz-Carlton, Millenia Singapore features a free kids' club and offers an airport shuttle (available 24 hours) for SGD 190 per vehicle. You can visit the spa to be pampered with deep-tissue massages, body wraps, or aromatherapy, and Colony, one of 2 restaurants, serves international cuisine and is open for breakfast, lunch, and dinner. Other highlights at this luxurious hotel include an outdoor pool, a poolside bar, and a 24-hour fitness center. Fellow travelers like the helpful staff and overall property condition. Public transportation is just a short walk: Promena Station is 7 minutes and Esplanade Station is 11 minutes. Â  ",9.2/10 Wonderful,"7 Raffles Avenue, Singapore, 039799",https://images.trvl-media.com/lodging/1000000/30000/28600/28540/2a102579.jpg?impolicy=resizecrop&rw=1200&ra=fit
300000040,6211365,"Marina Bay Sands Casino, Singapore, Singapore",9625754,Hilton Garden Inn Singapore Serangoon,"Hilton Garden Inn Singapore Serangoon puts you just a 5-minute drive from Marina Bay Sands Casino and Bugis Street Shopping District. The outdoor pool is a great spot to take a dip, and guests can grab a bite to eat at Together & Co., which serves international cuisine and is open for breakfast, lunch, and dinner. This upscale hotel also features a bar/lounge, a 24-hour fitness center, and a fitness center. Fellow travelers say good things about the helpful staff and overall property condition. Public transportation is just a short walk: Little India Station is 4 minutes and Farrer Park Station is 7 minutes. Â  ",8.2/10 Very Good,"3 Belilios Road, Singapore, 219924",https://images.trvl-media.com/lodging/10000000/9630000/9625800/9625754/57b1e033.jpg?impolicy=resizecrop&rw=1200&ra=fit
300000040,6211365,"Marina Bay Sands Casino, Singapore, Singapore",892942,Grand Park City Hall,"Grand Park City Hall puts you just a 5-minute drive from Marina Bay Sands Casino and Bugis Street Shopping District. After visiting the fitness center for a workout, you can grab a bite to eat at the restaurant or unwind with a drink at the bar/lounge. An outdoor pool, a snack bar/deli, and a terrace are other highlights at this luxurious hotel. Fellow travelers say great things about the helpful staff and central location. The property is just a short walk to public transportation: City Hall Station is 4 minutes and Clarke Quay Station is 8 minutes.   ",8.6/10 Excellent,"10 Coleman Street, Singapore, 179809",https://images.trvl-media.com/lodging/1000000/900000/893000/892942/22d5e049.jpg?impolicy=resizecrop&rw=1200&ra=fit
300000040,6211365,"Marina Bay Sands Casino, Singapore, Singapore",892940,The Fullerton Hotel Singapore,"When you stay at The Fullerton Hotel Singapore, you'll be just a 5-minute drive from Marina Bay Sands Casino and Marina Bay Sands Skypark. Guests can go for a swim in the outdoor pool and visit the spa to be pampered with massages, body wraps, or facials. Other highlights at this luxurious hotel include a fitness center and a steam room. Fellow travelers say great things about the pool and helpful staff. Public transportation is just a short walk: Raffles Place Station is 4 minutes and Telok Ayer Station is 10 minutes.   ",9.4/10 Exceptional,"1 Fullerton Square, Singapore, 049178",https://images.trvl-media.com/lodging/1000000/900000/893000/892940/6a50585a.jpg?impolicy=resizecrop&rw=1200&ra=fit
300000040,6211365,"Marina Bay Sands Casino, Singapore, Singapore",74539853,Citadines Raffles Place Singapore,"Citadines Raffles Place Singapore puts you just a 5-minute drive from Marina Bay Sands Casino and Marina Bay Sands Skypark. The outdoor pool is a great spot for a morning swim, and guests can get a workout in at the 24-hour fitness center. Also, Bugis Street Shopping District and Gardens by the Bay are just a 5-minute drive away. Fellow travelers say great things about the helpful staff and location. The property is just a short walk to public transportation: Raffles Place Station is 2 minutes and Telok Ayer Station is 5 minutes.   ",9.2/10 Wonderful,"88 Market Street, Level 9, Singapore, 048948",https://images.trvl-media.com/lodging/75000000/74540000/74539900/74539853/488c5b72.jpg?impolicy=resizecrop&rw=1200&ra=fit
300000040,6211365,"Marina Bay Sands Casino, Singapore, Singapore",328749,"PARKROYAL COLLECTION Marina Bay, Singapore ","PARKROYAL COLLECTION Marina Bay, Singapore  puts you just a 5-minute drive from Marina Bay Sands Casino and Marina Bay Sands Skypark. You can visit the spa to be pampered with massages, body wraps, or mani/pedis, and Peppermint, one of 3 restaurants, serves international cuisine and is open for breakfast, lunch, and dinner. Other features of this luxurious hotel include an outdoor pool, a poolside bar, and a fitness center. Fellow travelers like the location for the sightseeing and because it's just a short walk to public transportation: Esplanade Station is 5 minutes and Promena Station is 8 minutes. ",8.6/10 Excellent,"6 Raffles Boulevard Marina Square, Singapore, 039594",https://images.trvl-media.com/lodging/1000000/330000/328800/328749/d1562947.jpg?impolicy=resizecrop&rw=1200&ra=fit
300000040,6211365,"Marina Bay Sands Casino, Singapore, Singapore",2109912,Ascott Raffles Place Singapore,"Ascott Raffles Place Singapore features a rooftop terrace and puts you within a 15-minute walk of Marina Bay Sands Casino and Gardens by the Bay. You can splash around at the outdoor pool, grab a bite to eat at the restaurant, or unwind with a drink at the bar/lounge. A fitness center and a snack bar/deli are other highlights, and apartments offer conveniences like kitchens and washers/dryers. Fellow travelers love the helpful staff and location. The property is just a short walk to public transportation: Raffles Place Station is 4 minutes and Downtown Station is 5 minutes.   ",8.8/10 Excellent,"No 2 Finlayson Green, Singapore, 049247",https://images.trvl-media.com/lodging/3000000/2110000/2110000/2109912/594cf2a3.jpg?impolicy=resizecrop&rw=1200&ra=fit
300000040,6211365,"Marina Bay Sands Casino, Singapore, Singapore",311,"Swissotel The Stamford, Singapore","When you stay at Swissotel The Stamford, Singapore, you'll be just a 5-minute drive from Marina Bay Sands Casino and Bugis Street Shopping District. You can visit the spa to be pampered with massages, body wraps, or aromatherapy, and Eight, one of 12 restaurants, serves breakfast. Other highlights at this luxurious hotel include 2 outdoor pools, a poolside bar, and a 24-hour fitness center. The location and spacious guestrooms get great marks from fellow travelers. Public transportation is just a short walk: City Hall Station is 3 minutes and Esplanade Station is 3 minutes.   ",9.0/10 Wonderful,"2 Stamford Road, Singapore, 178882",https://images.trvl-media.com/lodging/1000000/10000/400/311/eb487d58.jpg?impolicy=resizecrop&rw=1200&ra=fit
300000040,6211365,"Marina Bay Sands Casino, Singapore, Singapore",6417153,Hotel Telegraph,"Hotel Telegraph features a rooftop terrace and puts you just a 5-minute drive from Marina Bay Sands Casino and Marina Bay Sands Skypark. The outdoor pool is a great spot to take a dip, and guests can grab a bite to eat at The Dining Room, which serves international cuisine and is open for breakfast, lunch, and dinner. Other highlights at this luxurious hotel include a poolside bar, a bar/lounge, and a snack bar/deli. The helpful staff and location get good marks from fellow travelers. Public transportation is just a short walk: Telok Ayer Station is 5 minutes and Downtown Station is 6 minutes.   ",9.0/10 Wonderful,"35 Robinson Road, (Drop off Point - Boon Tat Link), Singapore, 068876",https://images.trvl-media.com/lodging/7000000/6420000/6417200/6417153/4b29f91d.jpg?impolicy=resizecrop&rw=1200&ra=fit
