300000037,3110,"Sendai, Miyagi Prefecture, Japan",58820497,HOTEL LiVEMAX SENDAI KOKUBUNCHO
300000037,3110,"Sendai, Miyagi Prefecture, Japan",28591649,Hotel Johzenji
300000037,3250,"Sapporo, Hokkaido Prefecture, Japan",2567836,Mercure Hotel Sapporo
300000037,3250,"Sapporo, Hokkaido Prefecture, Japan",1687035,Sapporo Prince Hotel
300000037,3250,"Sapporo, Hokkaido Prefecture, Japan",1611854,Hotel Monterey Edelhof Sapporo
300000037,3250,"Sapporo, Hokkaido Prefecture, Japan",2567836,Mercure Hotel Sapporo
300000037,3250,"Sapporo, Hokkaido Prefecture, Japan",3653978,Tenza Hotel & SKYSPA at Sapporo Central
300000037,3250,"Sapporo, Hokkaido Prefecture, Japan",1103506,APA Hotel TKP Sapporo Ekimae
300000037,3250,"Sapporo, Hokkaido Prefecture, Japan",88839750,41PIECES Sapporo
300000037,3250,"Sapporo, Hokkaido Prefecture, Japan",58994399,KOKO HOTEL Sapporo Ekimae
300000037,3250,"Sapporo, Hokkaido Prefecture, Japan",415947,Sapporo Excel Hotel Tokyu
300000037,3250,"Sapporo, Hokkaido Prefecture, Japan",470392,Sapporo Tokyu REI Hotel
300000037,3250,"Sapporo, Hokkaido Prefecture, Japan",1764372,Hotel Gracery Sapporo
300000037,3250,"Sapporo, Hokkaido Prefecture, Japan",34024339,Richmond Hotel Sapporo Odori
300000037,3250,"Sapporo, Hokkaido Prefecture, Japan",4355962,Hotel Resol Trinity Sapporo
300000037,3250,"Sapporo, Hokkaido Prefecture, Japan",3896369,APA Hotel & Resort Sapporo
300000037,3363,"Takamatsu, Kagawa Prefecture, Japan",6617222,Hotel Area One Takamatsu
300000037,3363,"Takamatsu, Kagawa Prefecture, Japan",4826705,Takamatsu Park Hotel
300000037,3363,"Takamatsu, Kagawa Prefecture, Japan",3988100,Diamond Setouchi Marine Hotel
300000037,3363,"Takamatsu, Kagawa Prefecture, Japan",12608557,Hotel Watergate Okayama - Adults Only
300000037,3363,"Takamatsu, Kagawa Prefecture, Japan",4623257,Ark Hotel Okayama
300000037,3363,"Takamatsu, Kagawa Prefecture, Japan",88635701,Fairfield by Marriott Hyogo Awaji Fukura
300000037,3363,"Takamatsu, Kagawa Prefecture, Japan",35095017,HOTEL LiVEMAX OKAYAMA
300000037,3363,"Takamatsu, Kagawa Prefecture, Japan",25134859,Hotel Abest Grande Okayama
300000037,3363,"Takamatsu, Kagawa Prefecture, Japan",1330172,"ANA Crowne Plaza Okayama, an IHG Hotel"
300000037,3363,"Takamatsu, Kagawa Prefecture, Japan",2691797,Dormy Inn Kurashiki Natural Hot Spring
300000037,3363,"Takamatsu, Kagawa Prefecture, Japan",45528132,Hotel Livemax Okayama West
300000037,3363,"Takamatsu, Kagawa Prefecture, Japan",3892520,Rihga Hotel Zest Takamatsu
