siteId,gaiaId,regionName,propertyId,hotelName,hotelDesc
300000040,6211330,"Novena, Singapore, Singapore",5264060,Aloft Singapore Novena,"At Aloft Singapore Novena, you'll be within a 10-minute drive of Marina Bay Sands Casino and Orchard Road. The outdoor pool is a great spot to take a dip, and guests can grab a bite to eat at Yue, one of 2 restaurants, which serves Asian cuisine and is open for breakfast, lunch, and dinner. This upscale hotel also features a poolside bar, a 24-hour fitness center, and a children's pool. Fellow travelers say good things about the helpful staff and overall property condition. The property is just a short walk to public transportation: Novena Station is 13 minutes away.   "
300000040,6211330,"Novena, Singapore, Singapore",19823539,Courtyard by Marriott Singapore Novena,"Courtyard by Marriott Singapore Novena features a rooftop terrace and puts you just a 5-minute drive from Orchard Road and Bugis Street Shopping District. The outdoor pool is a great spot to take a dip, and guests can grab a bite to eat at Sky22, which serves international cuisine and is open for breakfast, lunch, and dinner. A bar/lounge, a fitness center, and a snack bar/deli are other highlights at this upscale hotel. The property is just a short walk to public transportation: Novena Station is 4 minutes away.   "
300000040,6211330,"Novena, Singapore, Singapore",38080473,Citadines Balestier Singapore,"At Citadines Balestier Singapore, you'll be just a 5-minute drive from Orchard Road and Bugis Street Shopping District. Guests can take a dip in the outdoor pool or visit the fitness center for a workout. Apartments feature conveniences like kitchenettes, along with flat-screen TVs and slippers. Public transportation is close by: Farrer Park Station is just 14 minutes by foot.   "
300000040,6211330,"Novena, Singapore, Singapore",5264060,Aloft Singapore Novena,"At Aloft Singapore Novena, you'll be within a 10-minute drive of Marina Bay Sands Casino and Orchard Road. The outdoor pool is a great spot to take a dip, and guests can grab a bite to eat at Yue, one of 2 restaurants, which serves Asian cuisine and is open for breakfast, lunch, and dinner. This upscale hotel also features a poolside bar, a 24-hour fitness center, and a children's pool. Fellow travelers say good things about the helpful staff and overall property condition. The property is just a short walk to public transportation: Novena Station is 13 minutes away.   "
300000040,6211330,"Novena, Singapore, Singapore",200618,"Holiday Inn Express and Suites Singapore Novena, an IHG Hotel","Holiday Inn Express and Suites Singapore Novena, an IHG Hotel puts you just a 5-minute drive from Orchard Road and Bugis Street Shopping District. The outdoor pool is a great spot to take a dip, and guests can grab a bite to eat at The Great Room, which serves international cuisine and is open for breakfast, lunch, and dinner. Other highlights at this upscale hotel include a fitness center, a snack bar/deli, and a terrace. The helpful staff and breakfast get good marks from fellow travelers. The property is just a short walk to public transportation: Farrer Park Station is 13 minutes away.   "
300000040,6211330,"Novena, Singapore, Singapore",19823539,Courtyard by Marriott Singapore Novena,"Courtyard by Marriott Singapore Novena features a rooftop terrace and puts you just a 5-minute drive from Orchard Road and Bugis Street Shopping District. The outdoor pool is a great spot to take a dip, and guests can grab a bite to eat at Sky22, which serves international cuisine and is open for breakfast, lunch, and dinner. A bar/lounge, a fitness center, and a snack bar/deli are other highlights at this upscale hotel. The property is just a short walk to public transportation: Novena Station is 4 minutes away.   "
300000040,6211330,"Novena, Singapore, Singapore",4120240,Value Hotel Balestier,"When you stay at Value Hotel Balestier, you'll be just a 5-minute drive from Orchard Road and Bugis Street Shopping District. Also, Marina Bay Sands Casino and Gardens by the Bay are within a short drive. The property is just a short walk to public transportation: Farrer Park Station is 13 minutes away.   "
300000040,6211330,"Novena, Singapore, Singapore",15390837,Hotel 81 Fuji,"When you stay at Hotel 81 Fuji, you'll be just a 5-minute drive from Orchard Road and Bugis Street Shopping District. Also, Marina Bay Sands Casino and Gardens by the Bay are within a short drive.   "
300000040,6211330,"Novena, Singapore, Singapore",5076882,Hotel 81 - Balestier,"At Hotel 81 - Balestier, you'll be just a 5-minute drive from Orchard Road and Bugis Street Shopping District. Also, Marina Bay Sands Casino and Gardens by the Bay are within a short drive.   "
300000040,6211330,"Novena, Singapore, Singapore",2535007,Fragrance Hotel - Rose,"Fragrance Hotel - Rose puts you just a 5-minute drive from Orchard Road and Bugis Street Shopping District. Also, Marina Bay Sands Casino and Gardens by the Bay are within a short drive.   "
300000040,6211330,"Novena, Singapore, Singapore",4120207,Value Hotel Nice,"Value Hotel Nice puts you just a 5-minute drive from Orchard Road and Bugis Street Shopping District. Also, Marina Bay Sands Casino and Gardens by the Bay are within a short drive.   "
300000040,6211330,"Novena, Singapore, Singapore",18410248,Mercure Singapore On Stevens,"At Mercure Singapore On Stevens, you'll be just a 5-minute drive from Orchard Road and Bugis Street Shopping District. After splashing around at one of the 2 outdoor pools, you can visit one of the 14 restaurants for a bite to eat, or unwind with a drink at one of the 2 bars/lounges. Other highlights at this upscale hotel include a 24-hour health club, a 24-hour fitness center, and a fitness center. The overall property condition and location get good marks from fellow travelers. The property is just a short walk to public transportation: Stevens Station is 10 minutes away.   "
300000040,6211330,"Novena, Singapore, Singapore",18236555,Novotel Singapore on Stevens,"When you stay at Novotel Singapore on Stevens, you'll be just a 5-minute drive from Orchard Road and Bugis Street Shopping District. After a dip in one of 2 outdoor pools, guests can grab a bite to eat at Food Exchange, one of 14 restaurants, which serves international cuisine and is open for breakfast, lunch, and dinner. Other highlights at this upscale hotel include 2 bars/lounges, a 24-hour health club, and a fitness center. Public transportation is close by: Stevens Station is just 10 minutes by foot.   "
300000040,6211330,"Novena, Singapore, Singapore",22322,Shangri-La Singapore,"Shangri-La Singapore puts you within a 10-minute drive of Marina Bay Sands Casino and Orchard Road. You can visit the spa to be pampered with hot stone massages, body wraps, or aromatherapy, and The Waterfall, one of 3 restaurants, serves Italian cuisine. Other highlights at this luxurious hotel include 2 outdoor pools, a poolside bar, and a health club. Fellow travelers like the pool and helpful staff. Public transportation is close by: Orchard Station is just 14 minutes by foot.   "
300000040,6220575,"Seletar Reservoir Park, Singapore, Singapore",31554913,Rest House,"Just 4.8 mi (7.8 km) from the airport, Rest House puts you within a 15-minute drive of Marina Bay Sands Casino and Orchard Road. Free perks include WiFi and self parking. A snack bar/deli and a terrace are offered, and in-room conveniences include washing machines and refrigerators. Public transportation is close by: Tavistock Station is just 10 minutes by foot.   "
300000040,6220575,"Seletar Reservoir Park, Singapore, Singapore",38080473,Citadines Balestier Singapore,"At Citadines Balestier Singapore, you'll be just a 5-minute drive from Orchard Road and Bugis Street Shopping District. Guests can take a dip in the outdoor pool or visit the fitness center for a workout. Apartments feature conveniences like kitchenettes, along with flat-screen TVs and slippers. Public transportation is close by: Farrer Park Station is just 14 minutes by foot.   "
300000040,6220575,"Seletar Reservoir Park, Singapore, Singapore",5264060,Aloft Singapore Novena,"At Aloft Singapore Novena, you'll be within a 10-minute drive of Marina Bay Sands Casino and Orchard Road. The outdoor pool is a great spot to take a dip, and guests can grab a bite to eat at Yue, one of 2 restaurants, which serves Asian cuisine and is open for breakfast, lunch, and dinner. This upscale hotel also features a poolside bar, a 24-hour fitness center, and a children's pool. Fellow travelers say good things about the helpful staff and overall property condition. The property is just a short walk to public transportation: Novena Station is 13 minutes away.   "
300000040,6220575,"Seletar Reservoir Park, Singapore, Singapore",4607637,Hotel 81 Kovan,"At Hotel 81 Kovan, you'll be within a 10-minute drive of Bugis Street Shopping District and Orchard Road. Free perks include WiFi and self parking. Also, Marina Bay Sands Casino and Gardens by the Bay are within a short drive. The property is just a short walk to public transportation: Serangoon Station is 10 minutes and Kovan Station is 12 minutes.   "
300000040,6220575,"Seletar Reservoir Park, Singapore, Singapore",19823539,Courtyard by Marriott Singapore Novena,"Courtyard by Marriott Singapore Novena features a rooftop terrace and puts you just a 5-minute drive from Orchard Road and Bugis Street Shopping District. The outdoor pool is a great spot to take a dip, and guests can grab a bite to eat at Sky22, which serves international cuisine and is open for breakfast, lunch, and dinner. A bar/lounge, a fitness center, and a snack bar/deli are other highlights at this upscale hotel. The property is just a short walk to public transportation: Novena Station is 4 minutes away.   "
300000040,6220575,"Seletar Reservoir Park, Singapore, Singapore",86149818,Citadines Connect City Centre Singapore,"At Citadines Connect City Centre Singapore, you'll be just a 5-minute drive from Marina Bay Sands Casino and Orchard Road. Guests can take a dip in the outdoor pool or grab a bite to eat at The Edition, which serves breakfast, lunch, and dinner. Other features include a bar/lounge and a children's pool. The property is just a short walk to public transportation: Dhoby Ghaut Station is 4 minutes and Fort Canning MRT station is 9 minutes.   "
300000040,6220575,"Seletar Reservoir Park, Singapore, Singapore",18410248,Mercure Singapore On Stevens,"At Mercure Singapore On Stevens, you'll be just a 5-minute drive from Orchard Road and Bugis Street Shopping District. After splashing around at one of the 2 outdoor pools, you can visit one of the 14 restaurants for a bite to eat, or unwind with a drink at one of the 2 bars/lounges. Other highlights at this upscale hotel include a 24-hour health club, a 24-hour fitness center, and a fitness center. The overall property condition and location get good marks from fellow travelers. The property is just a short walk to public transportation: Stevens Station is 10 minutes away.   "
300000040,6220575,"Seletar Reservoir Park, Singapore, Singapore",18236555,Novotel Singapore on Stevens,"When you stay at Novotel Singapore on Stevens, you'll be just a 5-minute drive from Orchard Road and Bugis Street Shopping District. After a dip in one of 2 outdoor pools, guests can grab a bite to eat at Food Exchange, one of 14 restaurants, which serves international cuisine and is open for breakfast, lunch, and dinner. Other highlights at this upscale hotel include 2 bars/lounges, a 24-hour health club, and a fitness center. Public transportation is close by: Stevens Station is just 10 minutes by foot.   "
300000040,6220575,"Seletar Reservoir Park, Singapore, Singapore",200618,"Holiday Inn Express and Suites Singapore Novena, an IHG Hotel","Holiday Inn Express and Suites Singapore Novena, an IHG Hotel puts you just a 5-minute drive from Orchard Road and Bugis Street Shopping District. The outdoor pool is a great spot to take a dip, and guests can grab a bite to eat at The Great Room, which serves international cuisine and is open for breakfast, lunch, and dinner. Other highlights at this upscale hotel include a fitness center, a snack bar/deli, and a terrace. The helpful staff and breakfast get good marks from fellow travelers. The property is just a short walk to public transportation: Farrer Park Station is 13 minutes away.   "
300000040,6220575,"Seletar Reservoir Park, Singapore, Singapore",22322,Shangri-La Singapore,"Shangri-La Singapore puts you within a 10-minute drive of Marina Bay Sands Casino and Orchard Road. You can visit the spa to be pampered with hot stone massages, body wraps, or aromatherapy, and The Waterfall, one of 3 restaurants, serves Italian cuisine. Other highlights at this luxurious hotel include 2 outdoor pools, a poolside bar, and a health club. Fellow travelers like the pool and helpful staff. Public transportation is close by: Orchard Station is just 14 minutes by foot.   "
300000040,6220575,"Seletar Reservoir Park, Singapore, Singapore",15390837,Hotel 81 Fuji,"When you stay at Hotel 81 Fuji, you'll be just a 5-minute drive from Orchard Road and Bugis Street Shopping District. Also, Marina Bay Sands Casino and Gardens by the Bay are within a short drive.   "
300000040,6220575,"Seletar Reservoir Park, Singapore, Singapore",4120240,Value Hotel Balestier,"When you stay at Value Hotel Balestier, you'll be just a 5-minute drive from Orchard Road and Bugis Street Shopping District. Also, Marina Bay Sands Casino and Gardens by the Bay are within a short drive. The property is just a short walk to public transportation: Farrer Park Station is 13 minutes away.   "
300000040,6220575,"Seletar Reservoir Park, Singapore, Singapore",2535007,Fragrance Hotel - Rose,"Fragrance Hotel - Rose puts you just a 5-minute drive from Orchard Road and Bugis Street Shopping District. Also, Marina Bay Sands Casino and Gardens by the Bay are within a short drive.   "
300000040,6220575,"Seletar Reservoir Park, Singapore, Singapore",23599,Sheraton Towers Singapore,"Putting you just a 5-minute drive from Orchard Road and Bugis Street Shopping District, Sheraton Towers Singapore offers an airport shuttle (available 24 hours) for SGD 100 per vehicle. The outdoor pool is a great spot to take a dip, and guests can grab a bite to eat at Li Bai Cantonese, which serves Chinese cuisine and is open for breakfast, lunch, and dinner. This luxurious hotel also features a poolside bar, a 24-hour fitness center, and a fitness center. The property is just a short walk to public transportation: Newton Station is 2 minutes and Orchard Station is 14 minutes.   "
300000040,6047875,"Sentosa Island, Singapore, Singapore",892942,Grand Park City Hall,"Grand Park City Hall puts you just a 5-minute drive from Marina Bay Sands Casino and Bugis Street Shopping District. After visiting the fitness center for a workout, you can grab a bite to eat at the restaurant or unwind with a drink at the bar/lounge. An outdoor pool, a snack bar/deli, and a terrace are other highlights at this luxurious hotel. Fellow travelers say great things about the helpful staff and central location. The property is just a short walk to public transportation: City Hall Station is 4 minutes and Clarke Quay Station is 8 minutes.   "
300000040,6047875,"Sentosa Island, Singapore, Singapore",9625754,Hilton Garden Inn Singapore Serangoon,"Hilton Garden Inn Singapore Serangoon puts you just a 5-minute drive from Marina Bay Sands Casino and Bugis Street Shopping District. The outdoor pool is a great spot to take a dip, and guests can grab a bite to eat at Together & Co., which serves international cuisine and is open for breakfast, lunch, and dinner. This upscale hotel also features a bar/lounge, a 24-hour fitness center, and a fitness center. Fellow travelers say good things about the helpful staff and overall property condition. Public transportation is just a short walk: Little India Station is 4 minutes and Farrer Park Station is 7 minutes.   "
300000040,6047875,"Sentosa Island, Singapore, Singapore",31063523,Village Hotel Sentosa by Far East Hospitality,"Village Hotel Sentosa by Far East Hospitality is a great choice for your beach stay in Singapore. There's fun for everyone with the 4 outdoor pools and lazy river, and guests can also take advantage of a fitness center. The restaurant is a great spot for a bite to eat and cold drinks are served at the pool bar. Other highlights at this luxurious hotel include a children's pool and a terrace. Fellow travelers say good things about the pool and helpful staff. Public transportation is just a short walk: Imbiah Station is 3 minutes and Resorts World Station is 7 minutes. "
300000040,6047875,"Sentosa Island, Singapore, Singapore",31063396,The Outpost Hotel Sentosa by Far East Hospitality,"The Outpost Hotel Sentosa by Far East Hospitality puts you within a 10-minute drive of Universal Studios Singapore and Marina Bay Sands Casino. After visiting the fitness center for a workout, you can grab a bite to eat at the restaurant or unwind with a drink at the pool bar. An outdoor pool, a terrace, and a garden are other highlights at this luxurious hotel. Fellow travelers say great things about the helpful staff and overall property condition. The property is just a short walk to public transportation: Imbiah Station is 3 minutes and Resorts World Station is 7 minutes.   "
300000040,6047875,"Sentosa Island, Singapore, Singapore",5198964,W Singapore - Sentosa Cove,"W Singapore - Sentosa Cove features a marina and puts you within a 10-minute drive of Universal Studios Singapore. Guests can visit the spa to be pampered with deep-tissue massages, body wraps, or facials, and SKIRT, one of 2 restaurants, serves Modern European cuisine and is open for lunch and dinner. An outdoor pool, a poolside bar, and a 24-hour health club are other highlights at this luxurious hotel. Fellow travelers say good things about the pool and helpful staff.   "
300000040,6047875,"Sentosa Island, Singapore, Singapore",46752,"Four Points by Sheraton Singapore, Riverview","When you stay at Four Points by Sheraton Singapore, Riverview, you'll be just a 5-minute drive from Marina Bay Sands Casino and Orchard Road. Guests can take a dip in the outdoor pool or grab a bite to eat at Four Points Eatery, which is one of 3 restaurants and serves breakfast, lunch, and dinner. This upscale hotel also features a bar/lounge, a 24-hour fitness center, and a fitness center. The property is just a short walk to public transportation: Havelock Station is 6 minutes and Great World Station is 13 minutes.   "
300000040,6047875,"Sentosa Island, Singapore, Singapore",6544926,The Westin Singapore,"The Westin Singapore puts you just a 5-minute drive from Marina Bay Sands Casino and Marina Bay Sands Skypark. Guests can visit the spa to be pampered with deep-tissue massages, body wraps, or facials, and Cook & Brew, one of 4 restaurants, serves international cuisine and is open for lunch and dinner. Other features of this luxurious hotel include an outdoor pool, a poolside bar, and a 24-hour fitness center. Public transportation is just a short walk: Shenton Way Station is steps away and Downtown Station is 4 minutes.   "
300000040,6047875,"Sentosa Island, Singapore, Singapore",58164711,Oasia Resort Sentosa by Far East Hospitality,"Oasia Resort Sentosa by Far East Hospitality puts you within a 15-minute drive of Universal Studios Singapore and Marina Bay Sands Casino. You can visit the spa to indulge in massages or facials, and Bedrock Origin serves breakfast, lunch, and dinner. Other highlights at this luxurious hotel include an outdoor pool and a 24-hour fitness center. The helpful staff and location get good marks from fellow travelers. Public transportation is just a short walk: Imbiah Station is steps away and Beach Station is 5 minutes.   "
300000040,6047875,"Sentosa Island, Singapore, Singapore",330576,Sofitel Singapore Sentosa Resort & Spa,"Sofitel Singapore Sentosa Resort & Spa features a free kids' club and puts you just a 5-minute drive from Universal Studios Singapore. Guests can visit the spa to be pampered with deep-tissue massages, body wraps, or facials, and Kwee Zeen, one of 3 restaurants, serves international cuisine and is open for breakfast, lunch, and dinner. Other features of this luxurious resort include an outdoor pool, a bar/lounge, and a health club. The pool and helpful staff get good marks from fellow travelers.   "
300000040,6047875,"Sentosa Island, Singapore, Singapore",86149818,Citadines Connect City Centre Singapore,"At Citadines Connect City Centre Singapore, you'll be just a 5-minute drive from Marina Bay Sands Casino and Orchard Road. Guests can take a dip in the outdoor pool or grab a bite to eat at The Edition, which serves breakfast, lunch, and dinner. Other features include a bar/lounge and a children's pool. The property is just a short walk to public transportation: Dhoby Ghaut Station is 4 minutes and Fort Canning MRT station is 9 minutes.   "
300000040,6047875,"Sentosa Island, Singapore, Singapore",6519,"Shangri-La Rasa Sentosa, Singapore","At Shangri-La Rasa Sentosa, Singapore, you can spend time at the beach relaxing in a sun lounger, plus you'll be within a 10-minute drive of Universal Studios Singapore. 2 outdoor pools provide fun for everyone, while guests in the mood for pampering can visit the spa to indulge in deep-tissue massages, aromatherapy, and reflexology. Silver Shell Cafe, one of 4 restaurants, serves international cuisine and is open for breakfast, lunch, and dinner. A poolside bar, a 24-hour fitness center, and a fitness center are other highlights at this luxurious resort. The pool and beach location get great marks from fellow travelers. The property is just a short walk to public transportation: Beach Station is 15 minutes away. "
300000040,6047875,"Sentosa Island, Singapore, Singapore",36866077,The Barracks Hotel Sentosa by Far East Hospitality,"When you stay at The Barracks Hotel Sentosa by Far East Hospitality, you'll be within a 10-minute drive of Universal Studios Singapore and Marina Bay Sands Casino. Guests can splash around at the outdoor pool or grab a bite to eat at the restaurant. Other highlights at this luxurious hotel include a fitness center and a garden. The property is just a short walk to public transportation: Imbiah Station is 3 minutes and Resorts World Station is 7 minutes.   "
300000040,6047875,"Sentosa Island, Singapore, Singapore",2434364,Capella Singapore,"Capella Singapore is a great choice for your beach stay in Singapore. 3 outdoor pools provide fun for everyone, while guests in the mood for pampering can visit the spa to indulge in massages, facials, and aromatherapy. Fiamma, one of 2 restaurants, serves Italian cuisine and is open for breakfast, lunch, and dinner. Other highlights at this luxurious hotel include a bar/lounge, a 24-hour fitness center, and a fitness center. Public transportation is just a short walk: Imbiah Station is 10 minutes and Resorts World Station is 15 minutes. "
300000040,6047875,"Sentosa Island, Singapore, Singapore",1871226,Amara Sanctuary Resort Sentosa,"Amara Sanctuary Resort Sentosa is a great choice for your beach stay in Singapore. 3 outdoor pools provide plenty of fun, while guests in the mood for pampering can indulge in spa services at the spa. Offering garden views, Shutters Restaurant serves breakfast, lunch, and dinner. Other highlights at this luxurious hotel include a fitness center, a children's pool, and a terrace. Public transportation is just a short walk: Imbiah Station is 6 minutes and Beach Station is 9 minutes. "
300000040,161,Singapore,9625754,Hilton Garden Inn Singapore Serangoon,"Hilton Garden Inn Singapore Serangoon puts you just a 5-minute drive from Marina Bay Sands Casino and Bugis Street Shopping District. The outdoor pool is a great spot to take a dip, and guests can grab a bite to eat at Together & Co., which serves international cuisine and is open for breakfast, lunch, and dinner. This upscale hotel also features a bar/lounge, a 24-hour fitness center, and a fitness center. Fellow travelers say good things about the helpful staff and overall property condition. Public transportation is just a short walk: Little India Station is 4 minutes and Farrer Park Station is 7 minutes.   "
300000040,161,Singapore,892942,Grand Park City Hall,"Grand Park City Hall puts you just a 5-minute drive from Marina Bay Sands Casino and Bugis Street Shopping District. After visiting the fitness center for a workout, you can grab a bite to eat at the restaurant or unwind with a drink at the bar/lounge. An outdoor pool, a snack bar/deli, and a terrace are other highlights at this luxurious hotel. Fellow travelers say great things about the helpful staff and central location. The property is just a short walk to public transportation: City Hall Station is 4 minutes and Clarke Quay Station is 8 minutes.   "
300000040,161,Singapore,19073868,YOTEL Singapore Orchard Road,"When you stay at YOTEL Singapore Orchard Road, you'll be within a 10-minute drive of Marina Bay Sands Casino and Orchard Road. Guests can take a dip in the outdoor pool or grab a bite to eat at Komyuniti, which serves breakfast, lunch, and dinner. This upscale hotel also features a bar/lounge, a fitness center, and a terrace. Fellow travelers like that it's just a short walk to public transportation: Orchard Station is 5 minutes away and Orchard Boulevard Station is 13 minutes. "
300000040,161,Singapore,2483503,The Robertson House by The Crest Collection,"When you stay at The Robertson House by The Crest Collection, you'll be just a 5-minute drive from Marina Bay Sands Casino and Bugis Street Shopping District. After splashing around at the outdoor pool, you can grab a bite to eat at the restaurant or unwind with a drink at the bar/lounge. Other highlights at this upscale hotel include a 24-hour fitness center and a poolside bar. Fellow travelers say good things about the pool and helpful staff. The property is just a short walk to public transportation: Fort Canning MRT station is 6 minutes and Clarke Quay Station is 11 minutes.   "
300000040,161,Singapore,14873377,M Social Singapore,"M Social Singapore puts you just a 5-minute drive from Marina Bay Sands Casino and Orchard Road. After getting a workout at the fitness center, you can grab a bite to eat at the restaurant or unwind with a drink at the bar/lounge. Other highlights at this upscale hotel include an outdoor pool and a terrace. Fellow travelers like the helpful staff and overall property condition. Public transportation is just a short walk: Havelock Station is 9 minutes and Great World Station is 9 minutes.   "
300000040,161,Singapore,2330793,ibis Singapore On Bencoolen,"Ibis Singapore On Bencoolen puts you just a 5-minute drive from Marina Bay Sands Casino and Bugis Street Shopping District. The restaurant is the perfect spot for a bite to eat, and after visiting the fitness center for a workout, you can unwind with a drink at the bar/lounge. Also, Gardens by the Bay and Marina Bay Sands Skypark are just a 5-minute drive away. Fellow travelers like that it's just a short walk to public transportation: Rochor MRT Station is 5 minutes away and Bencoolen Station is 5 minutes. "
300000040,161,Singapore,12307,"InterContinental Singapore, an IHG Hotel","At InterContinental Singapore, an IHG Hotel, you'll be just a 5-minute drive from Marina Bay Sands Casino and Bugis Street Shopping District. The outdoor pool is a great spot to take a dip, and guests can grab a bite to eat at Man Fu Yuan, one of 2 restaurants, which serves Chinese cuisine and is open for lunch and dinner. A bar/lounge, a fitness center, and a steam room are other highlights at this luxurious hotel. The helpful staff and location get good marks from fellow travelers. Public transportation is just a short walk: Bugis Station is 5 minutes and Esplanade Station is 7 minutes.   "
300000040,161,Singapore,6594,Pan Pacific Singapore,"When you stay at Pan Pacific Singapore, you'll be within a 15-minute walk of Gardens by the Bay and Marina Bay Sands Skypark. Guests can visit the spa to be pampered with massages, body wraps, or facials, and Edge, one of 5 restaurants, serves Singaporean cuisine and is open for breakfast, lunch, and dinner. Other highlights at this luxurious hotel include 2 outdoor pools, a poolside bar, and a 24-hour health club. Fellow travelers love the location and local sightseeing. Public transportation is just a short walk: Promena Station is 5 minutes and Esplanade Station is 6 minutes.   "
300000040,161,Singapore,892942,Grand Park City Hall,"Grand Park City Hall puts you just a 5-minute drive from Marina Bay Sands Casino and Bugis Street Shopping District. After visiting the fitness center for a workout, you can grab a bite to eat at the restaurant or unwind with a drink at the bar/lounge. An outdoor pool, a snack bar/deli, and a terrace are other highlights at this luxurious hotel. Fellow travelers say great things about the helpful staff and central location. The property is just a short walk to public transportation: City Hall Station is 4 minutes and Clarke Quay Station is 8 minutes.   "
300000040,161,Singapore,74539853,Citadines Raffles Place Singapore,"Citadines Raffles Place Singapore puts you just a 5-minute drive from Marina Bay Sands Casino and Marina Bay Sands Skypark. The outdoor pool is a great spot for a morning swim, and guests can get a workout in at the 24-hour fitness center. Also, Bugis Street Shopping District and Gardens by the Bay are just a 5-minute drive away. Fellow travelers say great things about the helpful staff and location. The property is just a short walk to public transportation: Raffles Place Station is 2 minutes and Telok Ayer Station is 5 minutes.   "
300000040,161,Singapore,4018160,Park Regis Singapore,"When you stay at Park Regis Singapore, you'll be just a 5-minute drive from Marina Bay Sands Casino and Bugis Street Shopping District. Guests can splash around at the outdoor pool or grab a bite to eat at one of the 2 restaurants. Other highlights at this upscale hotel include a fitness center and a snack bar/deli. Fellow travelers say good things about the pool and helpful staff. The property is just a short walk to public transportation: Clarke Quay Station is 4 minutes and Chinatown Station is 9 minutes.   "
300000040,161,Singapore,311,"Swissotel The Stamford, Singapore","When you stay at Swissotel The Stamford, Singapore, you'll be just a 5-minute drive from Marina Bay Sands Casino and Bugis Street Shopping District. You can visit the spa to be pampered with massages, body wraps, or aromatherapy, and Eight, one of 12 restaurants, serves breakfast. Other highlights at this luxurious hotel include 2 outdoor pools, a poolside bar, and a 24-hour fitness center. The location and spacious guestrooms get great marks from fellow travelers. Public transportation is just a short walk: City Hall Station is 3 minutes and Esplanade Station is 3 minutes.   "
300000040,161,Singapore,3153356,Studio M Hotel,"When you stay at Studio M Hotel, you'll be just a 5-minute drive from Marina Bay Sands Casino and Orchard Road. Guests can take a dip in the outdoor pool or grab a bite to eat at Ta.Ke, which serves breakfast. This luxurious hotel also features a poolside bar, a fitness center, and a snack bar/deli. Fellow travelers like the location. The property is just a short walk to public transportation: Fort Canning MRT station is 9 minutes and Great World Station is 11 minutes.   "
300000040,161,Singapore,415634,Naumi Hotel,"Naumi Hotel features a rooftop terrace and puts you within a 10-minute walk of Bugis Street Shopping District. After splashing around at the outdoor pool, you can unwind with a drink at the bar/lounge. Other highlights at this luxurious hotel include a 24-hour fitness center and a fitness center. Fellow travelers say great things about the pool and helpful staff. The property is just a short walk to public transportation: Esplanade Station is 3 minutes and City Hall Station is 7 minutes.   "
300000040,3168,"Singapore, Singapore",9625754,Hilton Garden Inn Singapore Serangoon,"Hilton Garden Inn Singapore Serangoon puts you just a 5-minute drive from Marina Bay Sands Casino and Bugis Street Shopping District. The outdoor pool is a great spot to take a dip, and guests can grab a bite to eat at Together & Co., which serves international cuisine and is open for breakfast, lunch, and dinner. This upscale hotel also features a bar/lounge, a 24-hour fitness center, and a fitness center. Fellow travelers say good things about the helpful staff and overall property condition. Public transportation is just a short walk: Little India Station is 4 minutes and Farrer Park Station is 7 minutes.   "
300000040,3168,"Singapore, Singapore",2330793,ibis Singapore On Bencoolen,"Ibis Singapore On Bencoolen puts you just a 5-minute drive from Marina Bay Sands Casino and Bugis Street Shopping District. The restaurant is the perfect spot for a bite to eat, and after visiting the fitness center for a workout, you can unwind with a drink at the bar/lounge. Also, Gardens by the Bay and Marina Bay Sands Skypark are just a 5-minute drive away. Fellow travelers like that it's just a short walk to public transportation: Rochor MRT Station is 5 minutes away and Bencoolen Station is 5 minutes. "
300000040,3168,"Singapore, Singapore",19073868,YOTEL Singapore Orchard Road,"When you stay at YOTEL Singapore Orchard Road, you'll be within a 10-minute drive of Marina Bay Sands Casino and Orchard Road. Guests can take a dip in the outdoor pool or grab a bite to eat at Komyuniti, which serves breakfast, lunch, and dinner. This upscale hotel also features a bar/lounge, a fitness center, and a terrace. Fellow travelers like that it's just a short walk to public transportation: Orchard Station is 5 minutes away and Orchard Boulevard Station is 13 minutes. "
300000040,3168,"Singapore, Singapore",2483503,The Robertson House by The Crest Collection,"When you stay at The Robertson House by The Crest Collection, you'll be just a 5-minute drive from Marina Bay Sands Casino and Bugis Street Shopping District. After splashing around at the outdoor pool, you can grab a bite to eat at the restaurant or unwind with a drink at the bar/lounge. Other highlights at this upscale hotel include a 24-hour fitness center and a poolside bar. Fellow travelers say good things about the pool and helpful staff. The property is just a short walk to public transportation: Fort Canning MRT station is 6 minutes and Clarke Quay Station is 11 minutes.   "
300000040,3168,"Singapore, Singapore",14873377,M Social Singapore,"M Social Singapore puts you just a 5-minute drive from Marina Bay Sands Casino and Orchard Road. After getting a workout at the fitness center, you can grab a bite to eat at the restaurant or unwind with a drink at the bar/lounge. Other highlights at this upscale hotel include an outdoor pool and a terrace. Fellow travelers like the helpful staff and overall property condition. Public transportation is just a short walk: Havelock Station is 9 minutes and Great World Station is 9 minutes.   "
300000040,3168,"Singapore, Singapore",892942,Grand Park City Hall,"Grand Park City Hall puts you just a 5-minute drive from Marina Bay Sands Casino and Bugis Street Shopping District. After visiting the fitness center for a workout, you can grab a bite to eat at the restaurant or unwind with a drink at the bar/lounge. An outdoor pool, a snack bar/deli, and a terrace are other highlights at this luxurious hotel. Fellow travelers say great things about the helpful staff and central location. The property is just a short walk to public transportation: City Hall Station is 4 minutes and Clarke Quay Station is 8 minutes.   "
